tf	mem
CSRP2BP	CSTF1
CSRP2BP	FXN
CSRP2BP	IMMP1L
CSRP2BP	LSM5
CSRP2BP	LYPLA1
CSRP2BP	MKKS
CSRP2BP	MRPL19
CSRP2BP	MRPL30
CSRP2BP	MRPL50
CSRP2BP	MRS2
CSRP2BP	NARG1
CSRP2BP	POLR3E
CSRP2BP	PPIL1
CSRP2BP	PPP1CC
CSRP2BP	PRMT3
CSRP2BP	PRMT5
CSRP2BP	RRP15
CSRP2BP	SEH1L
CSRP2BP	SUMO1
CSRP2BP	TCEB1
CSRP2BP	TFAM
CSRP2BP	TIMM8A
CSRP2BP	TMEM69
CSRP2BP	WDR3
CTGLF1	FNBP4
CTGLF1	TAF15
CTGLF1	TMEM29
CSDA	MRPS15
CUGBP2	AP1S2
CUGBP2	GAS7
CUGBP2	GJC2
CUGBP2	MYCN
CUGBP2	PGAM5
CUGBP2	PITX1
CUGBP2	QKI
CUGBP2	RDH14
CUGBP2	TRIM65
CUGBP2	USP4
CUGBP2	ZEB2
CUGBP2	ZNF407
CORO1A	AIF1
CORO1A	APBB1IP
CORO1A	ARHGAP30
CORO1A	BTK
CORO1A	CD37
CORO1A	CD52
CORO1A	CD53
CORO1A	DOCK2
CORO1A	GMFG
CORO1A	HMHA1
CORO1A	HOPX
CORO1A	IKZF1
CORO1A	LAPTM5
CORO1A	LAT2
CORO1A	LRMP
CORO1A	MYO1G
CORO1A	NCF4
CORO1A	NCKAP1L
CORO1A	PTPRC
CORO1A	RAC2
CORO1A	TRAF3IP3
CTNNB1	ACIN1
CTNNB1	ACTN4
CTNNB1	CREBBP
CTNNB1	EPC1
CTNNB1	MARK3
CTNNB1	MED13L
CTNNB1	PBEF1
CTNNB1	PCTK2
CTNNB1	PELI1
CTNNB1	PIK3C2A
CTNNB1	PPA2
CTNNB1	PPP3CA
CTNNB1	RB1CC1
CTNNB1	RERE
CTNNB1	RNF19A
CTNNB1	SUV420H1
CTNNB1	TMEM165
CTNNB1	UBE2D3
CTNNB1	USP34
CTNNB1	ZBTB20
CTNNB1	ZFAND6
CTNNB1	ZNF407
CTNNB1	ZNF708
CTNNB1	AR
CTNNB1	BIRC5
CTNNB1	CCND1
CTNNB1	CD44
CTNNB1	CHGA
CTNNB1	CLDN2
CTNNB1	FST
CTNNB1	GLCE
CTNNB1	GLI2
CTNNB1	JUN
CTNNB1	MMP14
CTNNB1	MMP7
CTNNB1	MYC
CTNNB1	NCOA2
CTNNB1	NRCAM
CTNNB1	PLD1
CTNNB1	PPARD
CTNNB1	PTGS2
CTNNB1	RB1
CTNNB1	STARD7
CTNNB1	TCF7
CTNNB1	VIM
CPEB3	FOXN3
CPEB3	SLMAP
CPEB3	SULT1C2
CPSF6	ARID1B
CPSF6	BIRC5
CPSF6	BOLA2
CPSF6	BUB1
CPSF6	BUB3
CPSF6	BUD31
CPSF6	C12orf48
CPSF6	C14orf166
CPSF6	C6orf173
CPSF6	CAND1
CPSF6	CAPRIN1
CPSF6	CBX7
CPSF6	CCDC137
CPSF6	CCNB1
CPSF6	CCNB2
CPSF6	CCT5
CPSF6	CDC2
CPSF6	CDC20
CPSF6	CDC6
CPSF6	CDCA4
CPSF6	CDCA5
CPSF6	CDKN3
CPSF6	CENPL
CPSF6	CENPN
CPSF6	CKS1B
CPSF6	CKS2
CPSF6	CNOT2
CPSF6	CPSF1
CPSF6	CTPS
CPSF6	DBF4
CPSF6	DDX55
CPSF6	DEPDC1
CPSF6	DIAPH3
CPSF6	EBNA1BP2
CPSF6	ECT2
CPSF6	EXOSC3
CPSF6	EZH1
CPSF6	FAM54A
CPSF6	FBXO5
CPSF6	FOXO3
CPSF6	GART
CPSF6	HMMR
CPSF6	HSPA4
CPSF6	KIAA1553
CPSF6	KIF14
CPSF6	KIF18A
CPSF6	KIF22
CPSF6	KIF23
CPSF6	KIF4A
CPSF6	KPNA2
CPSF6	LSM8
CPSF6	MAP4K3
CPSF6	MELK
CPSF6	MKI67IP
CPSF6	NCOA1
CPSF6	NDRG2
CPSF6	NKTR
CPSF6	NUDCD1
CPSF6	NUDT21
CPSF6	NUFIP1
CPSF6	PBK
CPSF6	PCNA
CPSF6	PLK1
CPSF6	PPIL5
CPSF6	PPP1R8
CPSF6	PSMA4
CPSF6	PSMB2
CPSF6	PWP1
CPSF6	RAD18
CPSF6	RAE1
CPSF6	RAN
CPSF6	RBM12
CPSF6	RBM39
CPSF6	RCC1
CPSF6	RPL22L1
CPSF6	RPL26L1
CPSF6	RPS19
CPSF6	RRP1B
CPSF6	SAE1
CPSF6	SAPS3
CPSF6	SENP6
CPSF6	SFPQ
CPSF6	SFRS2
CPSF6	SLBP
CPSF6	SLC25A13
CPSF6	SLC25A32
CPSF6	SNRPB
CPSF6	SNRPD1
CPSF6	SRP19
CPSF6	SYNCRIP
CPSF6	TIPIN
CPSF6	TMEM167
CPSF6	TMEM48
CPSF6	TMEM68
CPSF6	TMPO
CPSF6	TP53RK
CPSF6	TRIP13
CPSF6	UBE2N
CPSF6	UTP15
CPSF6	VPS35
CPSF6	WDSOF1
CPSF6	YRDC
CPSF6	ZBTB20
CPSF6	ZNF207
CPSF6	ZNF596
CSRP3	NRAP
CSRP3	SGCA
CSRP3	SRL
CSRP3	TNNI1
CSTF2	AATF
CSTF2	ADCY3
CSTF2	AIFM3
CSTF2	ALG10
CSTF2	APTX
CSTF2	ATAD2
CSTF2	AURKA
CSTF2	BRCA1
CSTF2	BRRN1
CSTF2	BUB3
CSTF2	C11orf48
CSTF2	C12orf48
CSTF2	C1orf181
CSTF2	C21orf45
CSTF2	C6orf153
CSTF2	C9orf40
CSTF2	CACYBP
CSTF2	CBX5
CSTF2	CCNB1
CSTF2	CCNJ
CSTF2	CDC20
CSTF2	CDCA5
CSTF2	CENPQ
CSTF2	CHAC2
CSTF2	CHEK1
CSTF2	CHEK2
CSTF2	CKAP2
CSTF2	COX4NB
CSTF2	CPSF3
CSTF2	CTTN
CSTF2	DDX39
CSTF2	DTYMK
CSTF2	EFTUD2
CSTF2	ESPL1
CSTF2	EXOSC2
CSTF2	EXOSC3
CSTF2	FAM149B1
CSTF2	FAM29A
CSTF2	FAM33A
CSTF2	FANCA
CSTF2	FBXO22
CSTF2	FBXO5
CSTF2	FEN1
CSTF2	FOXJ2
CSTF2	GART
CSTF2	GINS1
CSTF2	GINS3
CSTF2	GINS4
CSTF2	GSTCD
CSTF2	GTF2E2
CSTF2	HEATR3
CSTF2	HJURP
CSTF2	IKBKE
CSTF2	ISCA1
CSTF2	KIAA1524
CSTF2	KIF22
CSTF2	KIF2A
CSTF2	KIF2C
CSTF2	KLHL17
CSTF2	KPNA2
CSTF2	LIG1
CSTF2	MANEA
CSTF2	METTL6
CSTF2	METTL8
CSTF2	MKI67
CSTF2	NARG1
CSTF2	NCOA1
CSTF2	NDUFA4L2
CSTF2	NOC4L
CSTF2	NPM1
CSTF2	NUDT21
CSTF2	NUP93
CSTF2	ORC1L
CSTF2	ORC5L
CSTF2	ORC6L
CSTF2	PLK1
CSTF2	POLE2
CSTF2	PPAT
CSTF2	PRPF38A
CSTF2	PSMA5
CSTF2	PTTG1
CSTF2	PUS7L
CSTF2	RAD51L3
CSTF2	RAE1
CSTF2	REXO4
CSTF2	SAAL1
CSTF2	SERPING1
CSTF2	SGOL2
CSTF2	SIP1
CSTF2	SNRPA1
CSTF2	SNRPB
CSTF2	SNRPC
CSTF2	SNRPD1
CSTF2	SPAG5
CSTF2	SPAST
CSTF2	SUV39H1
CSTF2	TCTN2
CSTF2	TFDP1
CSTF2	TIPIN
CSTF2	TMEM48
CSTF2	TMPO
CSTF2	TNS1
CSTF2	TYMS
CSTF2	UCHL5
CSTF2	WDR4
CSTF2	WDR51A
CSTF2	WDR67
CSTF2	YRDC
CSTF2	ZBED4
CSTF2	ZBTB20
CSTF2	ZNF207
CSTF2	ZNF280C
CSTF2	ZNF451
CXXC1	ADRBK1
CXXC1	ATAD3B
CXXC1	C7orf26
CXXC1	DDX31
CXXC1	DYNC1LI2
CXXC1	EDC3
CXXC1	GGA1
CXXC1	OXER1
CXXC1	RASSF7
CUL1	ANAPC5
CUL1	API5
CUL1	ATG5
CUL1	C2orf4
CUL1	CDC5L
CUL1	FAM108B1
CUL1	FUSIP1
CUL1	G3BP2
CUL1	GTF2H1
CUL1	HBS1L
CUL1	HNRPD
CUL1	HSPA8
CUL1	MAPK14
CUL1	ME2
CUL1	NAT13
CUL1	PAPD1
CUL1	PCMT1
CUL1	PPP3R1
CUL1	PRPF40A
CUL1	PSMA1
CUL1	PSMA3
CUL1	PSMA5
CUL1	RNGTT
CUL1	RRM1
CUL1	SAAL1
CUL1	TLK2
CUL1	VTA1
CSTF3	BRRN1
CSTF3	BXDC2
CSTF3	C20orf66
CSTF3	CACYBP
CSTF3	CAPRIN1
CSTF3	CCT4
CSTF3	CNOT1
CSTF3	DBF4
CSTF3	EBNA1BP2
CSTF3	EIF4A3
CSTF3	EXOSC8
CSTF3	FAM149B1
CSTF3	FANCA
CSTF3	GLMN
CSTF3	GPR89A
CSTF3	KIAA1524
CSTF3	KIF2C
CSTF3	KPNA2
CSTF3	MAD2L1
CSTF3	MAGOH
CSTF3	MGAT1
CSTF3	PAQR3
CSTF3	PLK4
CSTF3	PPAT
CSTF3	PPHLN1
CSTF3	SEH1L
CSTF3	TDP1
CSTF3	TEX10
CSTF3	ZNF451
CUL4B	ABCD3
CUL4B	ACACB
CUL4B	ACTR2
CUL4B	ADAM10
CUL4B	AGPS
CUL4B	ALG13
CUL4B	ANP32A
CUL4B	AP1S3
CUL4B	API5
CUL4B	ARL6IP2
CUL4B	ASNS
CUL4B	BBS7
CUL4B	BRCC3
CUL4B	C10orf78
CUL4B	C12orf35
CUL4B	C2orf14
CUL4B	C3orf23
CUL4B	CALU
CUL4B	CAPRIN1
CUL4B	CARS
CUL4B	CASK
CUL4B	CCDC100
CUL4B	CCDC132
CUL4B	CCT2
CUL4B	CDC5L
CUL4B	CEP57
CUL4B	CFL1
CUL4B	CHD1L
CUL4B	CHML
CUL4B	COG3
CUL4B	COPA
CUL4B	CPD
CUL4B	CPSF2
CUL4B	CSNK1G3
CUL4B	CTDSPL2
CUL4B	CXADR
CUL4B	DCUN1D1
CUL4B	DHX9
CUL4B	DIS3
CUL4B	DNAJC10
CUL4B	ECT2
CUL4B	ENO1
CUL4B	EPRS
CUL4B	ERCC8
CUL4B	ERLIN1
CUL4B	ETNK1
CUL4B	EXOC5
CUL4B	FAM152A
CUL4B	FAM29A
CUL4B	FAM62B
CUL4B	FBXO22
CUL4B	FBXO28
CUL4B	FBXO38
CUL4B	FCGRT
CUL4B	FIGNL1
CUL4B	FIP1L1
CUL4B	FKBP14
CUL4B	FKBP15
CUL4B	FKBP1A
CUL4B	FUT8
CUL4B	GALNT2
CUL4B	GART
CUL4B	GDI2
CUL4B	GNAI3
CUL4B	GOPC
CUL4B	GPR155
CUL4B	GPR157
CUL4B	HERC4
CUL4B	HRB
CUL4B	HSP90AB1
CUL4B	HSPA4
CUL4B	INPP5F
CUL4B	INVS
CUL4B	KIAA0372
CUL4B	LACTB
CUL4B	LRRC58
CUL4B	MAN2A1
CUL4B	MANEA
CUL4B	MAP3K15
CUL4B	MAP3K7
CUL4B	MAP3K7IP3
CUL4B	MAP4K5
CUL4B	MAPK1
CUL4B	MATR3
CUL4B	MDM2
CUL4B	METT5D1
CUL4B	MFAP3
CUL4B	MITD1
CUL4B	MLSTD2
CUL4B	MSH6
CUL4B	NCBP2
CUL4B	NEDD1
CUL4B	NETO2
CUL4B	NONO
CUL4B	NUDT21
CUL4B	NUP133
CUL4B	NUP160
CUL4B	NXT2
CUL4B	PGGT1B
CUL4B	PIK3C2A
CUL4B	POLH
CUL4B	PPP2R1B
CUL4B	PRIM2
CUL4B	PRKCI
CUL4B	PRKDC
CUL4B	PRPF4B
CUL4B	PSMD10
CUL4B	PSPC1
CUL4B	PTGES2
CUL4B	RAB8B
CUL4B	RABEP1
CUL4B	RAP2B
CUL4B	RBBP9
CUL4B	RFC3
CUL4B	RNGTT
CUL4B	RPAP3
CUL4B	SCAMP1
CUL4B	SCD
CUL4B	SEPT2
CUL4B	SLC35A2
CUL4B	SLC39A9
CUL4B	SLC4A7
CUL4B	SPAST
CUL4B	SPTLC1
CUL4B	SQLE
CUL4B	SRP72
CUL4B	SRPK2
CUL4B	SSR1
CUL4B	TASP1
CUL4B	THADA
CUL4B	TIPRL
CUL4B	TLK1
CUL4B	TMEM161B
CUL4B	TMEM30A
CUL4B	TMEM48
CUL4B	TPR
CUL4B	TUBGCP3
CUL4B	TWF1
CUL4B	TXNDC1
CUL4B	UBA6
CUL4B	UBE3C
CUL4B	UGCGL2
CUL4B	USP34
CUL4B	VKORC1L1
CUL4B	VPS35
CUL4B	XRCC4
CUL4B	XRN2
CUL4B	YIPF5
CUL4B	YTHDC2
CUL4B	YWHAZ
CUL4B	YY1AP1
CUL4B	ZCCHC7
CUL4B	ZDHHC3
CUL4B	ZNF146
CUL4B	ZNF277
CUL4B	ZWILCH
CTR9	DPM1
CUL3	ACIN1
CUL3	AGTPBP1
CUL3	ARID1B
CUL3	CPSF1
CUL3	CREBBP
CUL3	FBXW7
CUL3	HNRPD
CUL3	IQWD1
CUL3	MED13L
CUL3	MGEA5
CUL3	MYST3
CUL3	NSF
CUL3	NUDCD3
CUL3	PCTK2
CUL3	PIAS1
CUL3	PPP3CA
CUL3	PSTK
CUL3	RAP1A
CUL3	RNF19A
CUL3	SEPP1
CUL3	SGK1
CUL3	VPS35
CUL3	ZCCHC7
CUL3	ZFAND6
CUL3	ZNF292
CUL3	ZNF407
CUL3	ZNF493
CSTF1	ACP1
CSTF1	ACTL6A
CSTF1	ADCY3
CSTF1	AHCY
CSTF1	ANAPC1
CSTF1	ATAD2
CSTF1	ATIC
CSTF1	AURKA
CSTF1	BRRN1
CSTF1	BUB3
CSTF1	BXDC2
CSTF1	C14orf143
CSTF1	C17orf71
CSTF1	C19orf42
CSTF1	C1orf107
CSTF1	CCDC99
CSTF1	CCNB1
CSTF1	CCNB2
CSTF1	CCT7
CSTF1	CDC123
CSTF1	CDC25C
CSTF1	CDCA5
CSTF1	CENPL
CSTF1	CHAC2
CSTF1	CHCHD1
CSTF1	CKS1B
CSTF1	CNOT10
CSTF1	COMMD2
CSTF1	COX4NB
CSTF1	CPSF3
CSTF1	CSE1L
CSTF1	CSRP2BP
CSTF1	DBF4
CSTF1	DCUN1D5
CSTF1	DEF8
CSTF1	DGUOK
CSTF1	DKC1
CSTF1	DPM1
CSTF1	DTYMK
CSTF1	DUS2L
CSTF1	EDC3
CSTF1	EXOSC1
CSTF1	EXOSC2
CSTF1	EXOSC3
CSTF1	EXOSC5
CSTF1	FAM149B1
CSTF1	FANCD2
CSTF1	FBXO22
CSTF1	FBXO5
CSTF1	FEN1
CSTF1	FN1
CSTF1	FTSJ2
CSTF1	GART
CSTF1	GEMIN6
CSTF1	GEN1
CSTF1	HMGN3
CSTF1	HMMR
CSTF1	HS2ST1
CSTF1	HSPE1
CSTF1	ILF2
CSTF1	KIF2C
CSTF1	LSM2
CSTF1	LSM5
CSTF1	LYRM4
CSTF1	MAD2L1
CSTF1	MCTS1
CSTF1	MED1
CSTF1	MKKS
CSTF1	MPHOSPH9
CSTF1	MRE11A
CSTF1	MRPL50
CSTF1	MRPS16
CSTF1	NANP
CSTF1	NOC3L
CSTF1	NUDCD2
CSTF1	NUDT21
CSTF1	NUP155
CSTF1	NUP35
CSTF1	NUP37
CSTF1	PAICS
CSTF1	PFDN4
CSTF1	PHB
CSTF1	PIGU
CSTF1	POLE2
CSTF1	POLR1C
CSTF1	PPAT
CSTF1	PPIL5
CSTF1	PPP1R8
CSTF1	PRIM1
CSTF1	PRMT5
CSTF1	PSMA5
CSTF1	PSMB1
CSTF1	PSMB2
CSTF1	PSMB7
CSTF1	PSMG1
CSTF1	PSPH
CSTF1	PTRH2
CSTF1	RAD51AP1
CSTF1	RAE1
CSTF1	RAN
CSTF1	RANBP1
CSTF1	REXO4
CSTF1	RFC2
CSTF1	RFC3
CSTF1	RFC4
CSTF1	RFC5
CSTF1	RFT1
CSTF1	RIF1
CSTF1	RNASEH2A
CSTF1	RPA3
CSTF1	RPAP3
CSTF1	RPE
CSTF1	RPL26L1
CSTF1	RPUSD2
CSTF1	RSRC1
CSTF1	SERBP1
CSTF1	SKP2
CSTF1	SNRPB
CSTF1	SNRPD1
CSTF1	SNRPE
CSTF1	SNX5
CSTF1	SPAG5
CSTF1	SUMO1
CSTF1	SUV39H2
CSTF1	SYNCRIP
CSTF1	TCTN2
CSTF1	TDP1
CSTF1	TFAM
CSTF1	THG1L
CSTF1	TIPIN
CSTF1	TMEM177
CSTF1	TMEM48
CSTF1	TMEM68
CSTF1	TREX1
CSTF1	TSSC1
CSTF1	TTC27
CSTF1	UMPS
CSTF1	UTP14A
CSTF1	UTP15
CSTF1	WDR18
CSTF1	WDR67
CSTF1	WDSOF1
CSTF1	YEATS4
CSTF1	YRDC
CSTF1	ZC3H15
CSTF1	ZNF131
CSTF1	ZNF473
CSTF1	ZNRD1
CUGBP1	ACTR2
CUGBP1	ADRBK1
CUGBP1	AFF4
CUGBP1	ANAPC5
CUGBP1	ANP32A
CUGBP1	API5
CUGBP1	APIP
CUGBP1	AQR
CUGBP1	ARID2
CUGBP1	ASB10
CUGBP1	ASXL2
CUGBP1	ATF1
CUGBP1	B4GALNT2
CUGBP1	C1orf108
CUGBP1	C9orf41
CUGBP1	CDV3
CUGBP1	CLU
CUGBP1	COPA
CUGBP1	CSNK2A1
CUGBP1	DCLRE1C
CUGBP1	DLEU2
CUGBP1	EEF1G
CUGBP1	EPRS
CUGBP1	EXOC4
CUGBP1	EXOC5
CUGBP1	FAM135B
CUGBP1	FIP1L1
CUGBP1	FOXK2
CUGBP1	FOXR2
CUGBP1	FUS
CUGBP1	GARNL1
CUGBP1	GTF2I
CUGBP1	GTPBP5
CUGBP1	HAGHL
CUGBP1	HNRNPU
CUGBP1	HNRPH1
CUGBP1	IKBKB
CUGBP1	IREB2
CUGBP1	ITFG1
CUGBP1	JMJD1C
CUGBP1	KCTD5
CUGBP1	KIAA0146
CUGBP1	KLHL8
CUGBP1	LGALS14
CUGBP1	MAP3K15
CUGBP1	MAP3K7
CUGBP1	MAP3K7IP2
CUGBP1	MAPK1
CUGBP1	MCL1
CUGBP1	MINK1
CUGBP1	MKL2
CUGBP1	MRPS31
CUGBP1	MTMR1
CUGBP1	MYLIP
CUGBP1	MYST4
CUGBP1	NFATC2IP
CUGBP1	NFATC3
CUGBP1	NFX1
CUGBP1	NKTR
CUGBP1	NOTCH3
CUGBP1	NUP160
CUGBP1	NUP50
CUGBP1	NUP62
CUGBP1	OGDH
CUGBP1	OSGIN2
CUGBP1	PATL1
CUGBP1	PDLIM4
CUGBP1	PDXDC1
CUGBP1	PICALM
CUGBP1	PIK3CA
CUGBP1	PIP5K1A
CUGBP1	POLDIP3
CUGBP1	PPM1B
CUGBP1	PRPF4
CUGBP1	PSPC1
CUGBP1	PTBP1
CUGBP1	PTBP2
CUGBP1	R3HDM1
CUGBP1	RAB11FIP3
CUGBP1	RAB22A
CUGBP1	RAB6A
CUGBP1	RAP2B
CUGBP1	RAPGEF6
CUGBP1	RBM26
CUGBP1	REEP5
CUGBP1	RHOA
CUGBP1	RHOT1
CUGBP1	RNF38
CUGBP1	SARS
CUGBP1	SENP3
CUGBP1	SETD5
CUGBP1	SFRS4
CUGBP1	SP3
CUGBP1	SPAG9
CUGBP1	SSH2
CUGBP1	STIP1
CUGBP1	STX16
CUGBP1	SUV420H1
CUGBP1	SUZ12P
CUGBP1	TRIM13
CUGBP1	TRIM33
CUGBP1	TUBGCP3
CUGBP1	UBAP2L
CUGBP1	USP3
CUGBP1	WDR89
CUGBP1	XPO7
CUGBP1	YWHAZ
CUGBP1	ZFR
CUGBP1	ZNF219
CUL4A	APRT
CUL4A	ATP6V0C
CUL4A	CAPNS2
CUL4A	CDCA5
CUL4A	CLASP1
CUL4A	CLTA
CUL4A	F12
CUL4A	KIAA0368
CUL4A	LIG1
CUL4A	MYBL2
CUL4A	NOC4L
CUL4A	PAPD4
CUL4A	PTBP1
CUL4A	SFRS2IP
CUL4A	SLC25A10
CUL4A	TRABD
CUL4A	ZDHHC12
CUL4A	ZFAND3
CYR61	AMOTL2
CYR61	CNN3
CYR61	CTGF
CTGF	CALD1
CTGF	CNN3
CTGF	CYR61
CTGF	MMP2
CTGF	MXRA7
CTGF	SLC2A10
CTGF	UTRN
CTGF	WWTR1
CUL5	ADRBK1
CUL5	AUH
CUL5	LMF2
CUL5	OXER1
CUL5	PSIP1
CUL5	RHOT2
CUL5	VAPA
CUL5	YIPF4
DAB2	LEPR
DAB2	LEPROT
DAB2	PPAP2B
DAB2	RGL1
DARS2	AATF
DARS2	ABCF2
DARS2	ACP1
DARS2	AHCY
DARS2	ALG3
DARS2	AMMECR1
DARS2	AMY1A
DARS2	APTX
DARS2	ATIC
DARS2	BOLA2
DARS2	BRRN1
DARS2	BYSL
DARS2	C3orf31
DARS2	C6orf108
DARS2	C6orf153
DARS2	C8orf33
DARS2	C9orf105
DARS2	CCT5
DARS2	CDC123
DARS2	CDK4
DARS2	CHD1L
DARS2	CIAO1
DARS2	CIAPIN1
DARS2	COMMD4
DARS2	COX4NB
DARS2	DCPS
DARS2	DCTN5
DARS2	DDB1
DARS2	DDX19B
DARS2	DTYMK
DARS2	EFTUD2
DARS2	EMG1
DARS2	EXOSC2
DARS2	FANCI
DARS2	FARSA
DARS2	FEN1
DARS2	FLAD1
DARS2	FOXRED1
DARS2	GART
DARS2	GEMIN6
DARS2	GEMIN7
DARS2	GLRX3
DARS2	GTF3C2
DARS2	GTF3C3
DARS2	H2AFV
DARS2	ING1
DARS2	KARS
DARS2	KIAA0859
DARS2	KIAA1109
DARS2	L2HGDH
DARS2	L3MBTL2
DARS2	LARS2
DARS2	LIG3
DARS2	LRRC59
DARS2	LSM4
DARS2	MACF1
DARS2	MAD2L1
DARS2	MOCS3
DARS2	MRPL13
DARS2	MRPL37
DARS2	MRPL42
DARS2	MRPS12
DARS2	MRPS16
DARS2	MRPS17
DARS2	MSI2
DARS2	MTCH2
DARS2	MTHFD1
DARS2	MYO19
DARS2	NME1-NME2
DARS2	NSDHL
DARS2	PHB
DARS2	PIGU
DARS2	PNO1
DARS2	POLR1A
DARS2	POLR3C
DARS2	POLR3K
DARS2	PPIL5
DARS2	PRMT5
DARS2	PSMA1
DARS2	PSMA5
DARS2	PSMB2
DARS2	PSMB3
DARS2	PSMB7
DARS2	PSME3
DARS2	RAD51C
DARS2	RAE1
DARS2	RAN
DARS2	RBM19
DARS2	RFC3
DARS2	RFC5
DARS2	RFT1
DARS2	RPA3
DARS2	RUVBL1
DARS2	SAAL1
DARS2	SCARB1
DARS2	SKP2
DARS2	SNRPB
DARS2	SRPRB
DARS2	TBRG4
DARS2	TIMM10
DARS2	TIMM50
DARS2	TKT
DARS2	TMCO7
DARS2	TMEM103
DARS2	TMEM167
DARS2	TUBG1
DARS2	UBE2L3
DARS2	UCHL5IP
DARS2	VPS25
DARS2	WDR12
DARS2	WDR18
DARS2	WDR4
DARS2	WDR57
DARS2	WDR77
DARS2	XPO5
DARS2	YIF1A
DARS2	YRDC
DAZAP1	BTBD14B
DAZAP1	C20orf20
DAZAP1	CASP12
DAZAP1	PA2G4
DAZAP1	WHSC2
DAPP1	ACRV1
DAPP1	ADRBK1
DAPP1	ALDH1A2
DAPP1	APOBEC4
DAPP1	BCL10
DAPP1	C13orf34
DAPP1	CD80
DAPP1	CHERP
DAPP1	CNR2
DAPP1	CYP2C9
DAPP1	DEFB106A
DAPP1	E2F4
DAPP1	FMN2
DAPP1	HTR3A
DAPP1	IGHMBP2
DAPP1	IKBKG
DAPP1	INHBC
DAPP1	KIAA0841
DAPP1	LOXL2
DAPP1	MDM4
DAPP1	MEI1
DAPP1	NECAP1
DAPP1	NLGN2
DAPP1	NLRP1
DAPP1	OR7E104P
DAPP1	PIK3C3
DAPP1	PSEN1
DAPP1	RAC2
DAPP1	RCAN1
DAPP1	RHBDF1
DAPP1	RNF170
DAPP1	SERPINB8
DAPP1	SF3B2
DAPP1	SLAMF6
DAPP1	SLC23A3
DAPP1	SLC34A3
DAPP1	SPG11
DAPP1	ST3GAL3
DAPP1	TCF20
DAPP1	ZNF664
DAPP1	ZNF776
DBF4	ABCE1
DBF4	ADAM32
DBF4	ANP32E
DBF4	ARL5B
DBF4	ARL6IP6
DBF4	ASCC3
DBF4	ATAD2
DBF4	AURKA
DBF4	AZI2
DBF4	BID
DBF4	BRCA2
DBF4	BUB3
DBF4	BXDC2
DBF4	C12orf48
DBF4	C13orf34
DBF4	C14orf106
DBF4	C14orf145
DBF4	C2orf37
DBF4	C4orf15
DBF4	C5orf34
DBF4	C6orf113
DBF4	C6orf173
DBF4	C6orf62
DBF4	C9orf40
DBF4	CACYBP
DBF4	CALCOCO1
DBF4	CAND1
DBF4	CAPZA1
DBF4	CASP3
DBF4	CBX3
DBF4	CBX7
DBF4	CCNB1
DBF4	CCNB2
DBF4	CCNE2
DBF4	CCT6A
DBF4	CDC25C
DBF4	CENPA
DBF4	CENPL
DBF4	CENPN
DBF4	CENTB2
DBF4	CEP152
DBF4	CEP27
DBF4	CEP76
DBF4	CHEK1
DBF4	CKS2
DBF4	COMMD2
DBF4	CPSF3
DBF4	CPSF6
DBF4	CRKRS
DBF4	CRYAB
DBF4	CSE1L
DBF4	CSTF1
DBF4	CSTF3
DBF4	CTTN
DBF4	DCLRE1B
DBF4	DDX39
DBF4	DMPK
DBF4	DNA2
DBF4	DNMT1
DBF4	DSN1
DBF4	E2F3
DBF4	ECT2
DBF4	EED
DBF4	ERCC6L
DBF4	EXOSC3
DBF4	EZH1
DBF4	EZH2
DBF4	FAM119A
DBF4	FAM149B1
DBF4	FAM29A
DBF4	FAM54A
DBF4	FANCD2
DBF4	FBXO11
DBF4	FBXO5
DBF4	FEN1
DBF4	FN1
DBF4	GABPB2
DBF4	GART
DBF4	GEN1
DBF4	GINS1
DBF4	GMNN
DBF4	GNG13
DBF4	GNL2
DBF4	GNL3
DBF4	GPR89A
DBF4	H2AFZ
DBF4	HAT1
DBF4	HMMR
DBF4	HS2ST1
DBF4	HSPA14
DBF4	HSPB2
DBF4	KIAA0494
DBF4	KIF14
DBF4	KIF2A
DBF4	KLHL7
DBF4	KPNA2
DBF4	LIPT1
DBF4	MAD2L1
DBF4	MAGOH
DBF4	MASTL
DBF4	MED1
DBF4	MLF1IP
DBF4	MRE11A
DBF4	MTF2
DBF4	MTHFD2
DBF4	NDE1
DBF4	NDRG2
DBF4	NEK2
DBF4	NOL5A
DBF4	NOLA1
DBF4	NUDCD1
DBF4	NUDT21
DBF4	NUFIP1
DBF4	NUFIP2
DBF4	NUP107
DBF4	NUP50
DBF4	NXT2
DBF4	ORC6L
DBF4	PDCD10
DBF4	PGM2
DBF4	PINK1
DBF4	PMAIP1
DBF4	POLR1C
DBF4	PPAT
DBF4	PPIL5
DBF4	PRPF38A
DBF4	PRPF40A
DBF4	PSMA4
DBF4	PTGDS
DBF4	QTRTD1
DBF4	R3HDM2
DBF4	RAD51AP1
DBF4	RAE1
DBF4	RBM12
DBF4	RBM26
DBF4	RFC4
DBF4	RNF138
DBF4	RPAP3
DBF4	RPE
DBF4	RPL22L1
DBF4	RRP1B
DBF4	RSRC1
DBF4	SCLT1
DBF4	SEH1L
DBF4	SENP5
DBF4	SERBP1
DBF4	SFRS10
DBF4	SGOL2
DBF4	SLBP
DBF4	SLC25A13
DBF4	SLC25A32
DBF4	SMC4
DBF4	SPAG5
DBF4	SRPK1
DBF4	SSH2
DBF4	STIL
