Gene	TCGA-A2-A0CM	TCGA-A2-A0D0	TCGA-A2-A0D1	TCGA-A2-A0D2	TCGA-A2-A0EQ	TCGA-A2-A0EV	TCGA-A2-A0EX	TCGA-A2-A0EY	TCGA-A2-A0SX	TCGA-A2-A0T1	TCGA-A2-A0T3	TCGA-A2-A0T6	TCGA-A2-A0T7	TCGA-A2-A0YC	TCGA-A2-A0YD	TCGA-A2-A0YF	TCGA-A2-A0YG	TCGA-A2-A0YI	TCGA-A2-A0YL	TCGA-A2-A0YM	TCGA-A7-A0CD	TCGA-A7-A0CE	TCGA-A7-A0CJ	TCGA-A7-A13F	TCGA-A8-A06N	TCGA-A8-A06Z	TCGA-A8-A076	TCGA-A8-A079	TCGA-A8-A08G	TCGA-A8-A08Z	TCGA-A8-A09G	TCGA-A8-A09I	TCGA-AN-A04A	TCGA-AN-A0AJ	TCGA-AN-A0AL	TCGA-AN-A0AM	TCGA-AN-A0AS	TCGA-AN-A0FK	TCGA-AN-A0FL	TCGA-AO-A03O	TCGA-AO-A0J6	TCGA-AO-A0J9	TCGA-AO-A0JC	TCGA-AO-A0JE	TCGA-AO-A0JJ	TCGA-AO-A0JL	TCGA-AO-A0JM	TCGA-AO-A126	TCGA-AO-A12B	TCGA-AO-A12D	TCGA-AO-A12E	TCGA-AO-A12F	TCGA-AR-A0TR	TCGA-AR-A0TT	TCGA-AR-A0TV	TCGA-AR-A0TX	TCGA-AR-A0TY	TCGA-AR-A0U4	TCGA-AR-A1AP	TCGA-AR-A1AQ	TCGA-AR-A1AS	TCGA-AR-A1AV	TCGA-AR-A1AW	TCGA-BH-A0AV	TCGA-BH-A0BV	TCGA-BH-A0BZ	TCGA-BH-A0C0	TCGA-BH-A0C1	TCGA-BH-A0C7	TCGA-BH-A0DD	TCGA-BH-A0DG	TCGA-BH-A0E0	TCGA-BH-A0E1	TCGA-BH-A0E9	TCGA-BH-A0EE	TCGA-BH-A0HK	TCGA-BH-A0HP	TCGA-BH-A18N	TCGA-BH-A18Q	TCGA-BH-A18R	TCGA-BH-A18U	TCGA-BH-A18V	TCGA-C8-A12L	TCGA-C8-A12P	TCGA-C8-A12Q	TCGA-C8-A12T	TCGA-C8-A12U	TCGA-C8-A12V	TCGA-C8-A12W	TCGA-C8-A12Z	TCGA-C8-A130	TCGA-C8-A131	TCGA-C8-A134	TCGA-C8-A135	TCGA-C8-A138	TCGA-D8-A13Y	TCGA-D8-A142	TCGA-E2-A10A	TCGA-E2-A150	TCGA-E2-A154	TCGA-E2-A158	TCGA-E2-A159	TCGA-E2-A15A
AQP1	-0.811005	-1.13479	-0.348808	0.305175	0.258574	0.0392532	1.03064	0.0767445	-0.0498256	1.3811	0.141135	1.07344	0.40634	0.430711	1.34969	0.927649	-0.47955	0.983977	1.51303	-1.73646	0.111415	0.168814	-1.27311	0.511837	-1.13789	-0.300853	-0.184046	-0.820868	-0.59258	-0.556266	-0.409536	-0.822272	0.169263	-1.66404	0.285413	-0.938671	-1.52599	-0.0589599	-0.264702	-0.617944	-2.42336	1.45349	0.93892	0.372311	1.7928	1.20914	-0.0200676	0.928643	-0.164583	-0.100845	1.49533	1.17755	-0.993642	0.260857	-0.624775	0.430973	0.0851914	-1.29502	0.415905	-0.860659	-1.2795	-0.448266	-0.0640903	0.0504711	0.0490343	0.284101	-0.834877	0.336028	-0.408634	-1.14661	0.860323	-0.860664	0.780257	2.21787	-1.59158	1.33243	1.64278	0.531068	1.45057	-0.0693256	-0.353592	-0.530146	-1.03982	-0.813327	0.310785	-1.11746	-0.330006	0.502767	-0.765276	-1.08124	0.390545	-0.408564	2.16191	0.760953	0.923828	-1.39214	0.194031	-0.837538	-0.315414	-0.815628	3.72294	-1.24477	-0.268411
AR	-2.23181	-3.12981	0.611424	-1.56331	-0.190023	0.154361	0.480076	1.38789	-1.18207	-0.324386	0.442055	0.777919	0.302482	0.475298	0.277984	0.770891	0.845243	0.825094	0.675964	-2.53045	1.26091	-1.38111	0.367285	0.481796	-0.00168465	0.652962	0.92605	0.535892	0.353726	0.389586	1.10059	0.598816	0.0475621	0.516431	-1.54377	0.288973	0.591348	1.1948	-0.505848	0.769521	-2.84034	0.109132	-0.418019	0.863861	0.65814	-1.02111	0.68826	0.610879	0.168991	0.905352	0.412317	-0.154224	0.632948	-0.0745892	-0.933968	0.531171	0.568879	-2.08011	0.39738	-1.1214	0.80804	0.822769	0.316008	-1.33882	0.765152	-0.624345	0.458209	0.906055	0.688045	0.404273	0.384178	-1.12966	0.595731	0.541882	-0.27929	0.541607	0.894023	0.725687	-0.683993	0.504492	-0.084701	-2.12546	0.846816	-0.558051	0.688222	0.600299	0.502414	-1.59037	-0.169026	-0.261439	0.685523	0.132383	-1.7964	1.41554	0.0515437	-0.0992886	-1.25079	0.165985	-1.73162	1.1105	-2.39179	-1.03811	0.175571
ARAF	-1.11371	-1.20295	-0.51997	0.818064	-0.300295	0.74422	-0.460187	1.27041	-0.188036	-0.0017255	0.0533085	-0.216798	-0.0978574	0.48986	-0.138987	0.581159	-1.99355	0.326574	-0.144816	-1.5645	0.00648314	0.637899	-0.780457	-0.512177	1.45323	0.200821	0.372643	0.648759	1.31782	-0.513456	0.450505	0.785281	0.0662853	0.538047	-0.0482011	4.66753	-0.742219	1.20987	-1.08737	-0.134004	-0.483465	-2.29169	-0.0225763	-0.56559	-0.114403	-2.76041	-0.092061	-1.40566	-1.12579	-0.552245	0.0404013	-0.256469	1.07627	1.03437	0.462045	-0.570379	2.01353	0.0769613	0.25959	0.37607	0.913694	0.763634	-0.00287123	-0.521126	1.83269	0.875963	1.12215	0.346357	0.284671	0.62634	0.754424	-1.18982	-0.239597	0.826249	0.1044	-0.212894	-0.492262	0.577989	-0.667612	-0.16414	-1.91028	-0.456966	0.452918	0.8058	-0.945035	-0.554767	0.191322	0.530763	0.553024	-0.538494	0.179074	-1.9966	-0.691532	0.33118	-1.21168	-0.276228	-1.04333	0.613088	0.223714	1.92032	-1.43589	-0.711444	0.456801
TRIM23	-0.503428	-3.69682	-1.13276	-0.89702	-0.763609	0.772888	0.144232	-0.490163	-0.3033	-1.30866	0.760576	1.14179	0.796274	0.85123	0.628219	0.752542	0.659583	0.977174	0.712892	-0.923928	1.76844	-0.261418	0.236864	0.571053	2.28837	1.38882	-0.558993	-0.641591	0.810018	0.972988	0.395814	0.118801	0.0420528	1.53559	-1.38911	-0.263411	-0.10774	0.861116	-2.07764	0.617794	-1.73527	-0.915067	0.279706	-0.852159	0.967036	-1.54319	-0.481064	-0.933793	0.606145	-0.721278	1.08394	-0.947493	2.11855	-0.184643	-0.894413	-0.214227	1.30255	-1.02372	0.823944	-0.774727	-0.386331	1.28568	0.878522	-0.443571	0.879422	-0.149385	-0.691273	0.529718	1.64238	0.980906	-0.164444	-1.03665	0.209391	1.11382	-0.673742	-0.533018	0.584381	1.04424	0.362645	0.911477	1.92328	-0.808317	-1.18295	0.142812	-0.638816	0.0293445	0.122626	-0.911062	-0.525321	0.599558	-0.862473	-1.8913	-0.84103	-1.15652	-0.699385	0.679454	-0.842645	1.1575	-0.656115	0.346507	-0.243619	-0.395882	-0.136173
AREG	-0.82614	-0.9631	-0.695958	-0.328932	0.306036	0.79529	0.458897	-0.451846	-0.895316	-0.00440796	2.72324	-0.173212	0.0187361	0.12417	1.53585	0.0473687	0.854972	0.126869	1.57279	0.303607	-1.02741	0.725576	1.3426	1.03633	-0.707568	-0.256672	0.44551	-0.677678	0.610344	0.160958	-0.571888	0.668937	1.88457	-0.528872	-0.256508	1.32419	-1.92765	-0.701924	-0.885947	-0.863401	0.812672	-1.93958	-0.607022	-0.622629	-0.369467	-0.977695	1.69675	-0.968652	-0.693649	0.816684	0.548703	0.410244	-1.86295	1.06271	-2.09221	-0.783249	-1.21128	-1.43259	2.34237	-0.789964	1.14934	1.40174	0.485985	-1.90221	0.783583	0.942887	0.0755261	0.0770771	0.324618	0.430963	0.799756	-0.635353	1.24137	-0.305216	-0.499266	-0.0315861	-0.114964	-1.75045	0.563594	-1.0817	0.280467	0.19432	1.00276	-0.607827	0.956035	0.413183	1.06672	-0.884194	0.470097	-0.0998883	0.266548	-0.540245	-1.44092	-0.163623	-1.56908	-0.196926	-0.485592	1.49742	-1.77778	-0.332337	1.15866	-0.316143	1.49105
ARG1	0.543874	-0.723495	-0.985603	-0.758154	0.849756	0.870648	0.336028	-0.804685	0.0961692	-0.389683	0.227811	-0.329752	-0.0369441	0.0818126	0.0916179	-0.815742	-0.184298	1.11195	0.977823	-2.68845	0.0762518	0.345326	0.0213406	0.287374	0.700289	0.103176	-0.369758	-1.30284	1.24796	-0.372891	1.49792	-1.03881	-0.516307	0.0643882	-0.433408	-0.733647	-1.02464	-0.298021	-0.38257	0.631038	-0.359706	-0.037042	2.8495	0.232251	-0.478364	-0.860595	-0.298453	1.37242	1.43224	0.860524	-0.609804	-0.238661	0.0957673	0.904168	0.759459	0.471795	0.908851	-0.802937	-0.866213	-1.18205	-0.48012	0.519216	-0.157071	0.438434	-0.180748	-0.325041	-1.31755	0.760437	0.55265	-1.10263	0.785693	1.99552	-0.681482	0.865626	0.110675	0.998306	0.289669	-0.508453	1.72182	0.863844	-1.70835	-0.386945	0.0145901	-1.11008	1.11127	0.291554	-0.266971	-1.42719	-0.171638	-0.0894654	3.0494	-2.28203	-1.7177	-1.48025	1.00572	2.7666	-1.22616	-0.163344	-1.52796	0.324098	0.71889	-0.0807599	-0.918095
RHOB	-1.59721	-1.32083	-0.049523	-1.76962	0.50702	0.0523281	0.509566	0.396605	-1.51792	0.223706	0.608323	0.683214	0.367849	0.507575	1.62583	1.31457	0.0127629	0.484435	0.620016	-1.62732	0.601069	0.169369	0.997865	1.03326	0.716362	-0.635863	0.248751	0.218982	-0.0801134	-0.517528	-0.687813	0.19419	0.0741188	0.563647	-1.03887	-0.673969	-1.33372	0.188829	-2.39901	0.506589	-1.22413	0.408018	-0.42229	0.176578	0.391604	-1.14583	0.578512	1.47674	0.0724029	-0.810555	1.47911	0.331305	0.264233	0.171458	0.159533	0.675226	0.919698	-1.82943	0.542199	-1.75755	0.603394	0.842793	-0.257435	-1.63704	0.137633	0.489282	0.566522	1.82208	1.37528	-0.179485	0.267081	-1.10607	-0.114832	1.82076	-0.163843	1.94206	1.39819	0.240873	-2.00418	0.896996	0.0380032	-2.57628	-1.92195	0.0350317	0.013635	0.756925	0.40301	-0.974893	0.102935	-0.00287238	0.937748	0.0761259	-1.72645	1.14478	0.795702	-1.53266	0.246581	0.149941	-1.79513	1.35163	-0.487875	-1.04786	0.439506
RND3	1.3644	0.468444	0.285382	0.377663	0.82216	-0.528832	1.23146	-0.847133	1.80622	-0.377163	-0.399334	1.24632	0.723124	-0.163087	0.533833	-1.11019	-0.985093	-0.748661	1.29833	1.39064	-0.392657	-0.102608	-0.141907	-0.640285	0.645339	-0.544144	-0.48271	-0.65818	-1.387	0.264641	0.856794	-0.283454	-0.3708	-0.808172	0.646616	-0.352765	1.27876	-1.95936	-0.329176	-0.860537	1.24359	-0.354203	0.270639	0.553786	1.10475	-0.512867	0.031182	0.367677	-0.835394	1.02042	0.250919	0.475553	-0.977975	-1.13175	-2.57057	-0.200817	-1.2091	0.853566	-0.531143	1.26675	-0.128963	-2.02736	1.60025	2.49124	-1.8135	-0.290109	-0.288197	0.592332	-0.325928	-1.17615	0.0645504	-2.11721	-0.170001	1.23172	0.139589	0.448102	1.12657	-0.191792	-0.0288081	-0.350842	-0.71176	2.40655	0.547339	0.0405813	0.00937369	0.298721	-0.689905	1.19108	-0.479381	-0.0476885	0.0839834	0.952753	0.765727	1.64379	-0.51285	-0.663786	1.46553	-1.75064	0.937524	-2.15197	-1.38223	0.259448	-0.879583
ARHGAP1	0.165467	-0.74789	0.335142	0.562363	-0.795881	0.848575	0.831603	0.16188	-0.2776	0.773672	1.23894	0.806907	1.40993	0.318274	1.28708	1.33159	-0.2585	0.417377	1.21478	-0.662071	0.509707	-1.15782	-0.952796	0.893107	0.846803	-1.25009	0.355293	-0.862034	-1.69624	0.632935	1.03002	0.730421	0.901633	-1.32925	0.455746	-0.286248	0.962332	1.25925	-0.648346	-1.23511	-0.44625	0.0560677	-1.05557	0.870434	0.448247	-2.47735	1.0157	2.23635	-1.39979	0.271607	-0.78395	-0.358438	-0.339709	-0.861544	-2.00891	0.836563	0.530974	-1.70578	0.238891	-0.792824	1.40073	0.700953	-1.12963	1.6252	-0.46666	1.24537	0.09144	1.48067	0.931043	-2.00529	1.86838	-0.682419	-0.243139	-0.0205307	-1.4498	-0.67436	0.489093	-1.05954	-0.996095	0.59304	-0.771139	0.829541	-1.12732	0.219405	-0.700036	-0.0273099	-0.60095	-1.30275	-0.324289	1.24972	0.15948	-0.356244	0.709692	-0.180111	-0.670219	-0.0135598	0.921848	0.795678	-0.26024	0.514712	-2.74805	-0.953267	0.541279
ARHGAP6	-0.711629	-4.15719	-0.427707	-0.510192	-1.48603	0.0399767	3.14298	0.690783	0.114752	0.588648	0.123535	0.832584	0.705391	0.446018	1.20326	0.616904	0.0182755	0.986968	0.947578	-0.807034	0.531343	0.142777	-1.41213	0.67014	-1.15066	-0.276461	-0.112439	-0.841771	-0.320274	0.661321	0.190038	-0.718278	-0.122474	-1.20847	0.396979	-0.838429	0.20242	0.136868	-1.2597	-1.1135	-1.09292	0.617685	0.496276	0.217089	2.43435	0.149377	0.470151	0.20939	-0.574222	0.0273566	0.757816	0.267976	-1.22385	-0.154954	-0.840934	-0.409948	0.104351	-0.456862	-0.136856	0.641537	-0.123531	0.282189	-0.510976	-0.31651	0.737381	-0.0401589	-0.257098	1.11927	0.127548	-1.12937	1.32653	-0.742431	1.02355	0.353194	-2.25978	1.55605	0.993279	0.271706	-0.0981664	-0.539527	-0.985668	1.00374	-1.18826	-0.763413	0.611654	0.395468	-1.3355	-0.456807	0.150912	-0.615619	0.644018	-0.197391	-0.585578	1.85931	0.664366	3.21215	0.65683	-0.211857	0.0935575	-0.504433	-1.7624	0.218521	-0.0947307
ARHGDIA	1.20199	-0.335494	-0.16878	0.431477	1.27188	1.03634	-0.0373718	0.254159	-0.242367	3.47234	0.975991	-0.624178	-0.114797	-0.148136	-0.373424	-1.32422	-0.595271	-0.913738	-0.604727	0.315629	0.885148	-0.0126466	-0.0162165	0.200169	0.415689	0.402905	0.308557	1.63958	-0.794461	-0.410135	0.187206	0.843442	-0.17795	-0.338063	0.986092	1.54384	0.012268	0.742601	1.18858	-0.842935	0.83129	-0.877878	-0.250087	-0.11548	0.0197935	-1.72017	0.244176	-0.070016	0.139252	-1.12353	-0.059018	-0.281246	-1.06119	0.384514	0.108543	0.481084	-1.0215	0.761225	1.16511	0.736438	-0.136766	-0.224305	-0.676676	-0.149043	0.317062	1.83215	2.80648	-1.24192	0.530835	0.14309	1.02393	-0.33221	0.203846	-1.12677	-2.12536	-0.129638	-1.90939	-0.306869	0.0306316	-1.5688	-1.6981	-1.74029	0.627684	-1.00436	-0.0386344	0.538281	1.39591	1.18986	0.703184	-1.87961	-0.0866111	-0.393067	-0.0803319	2.38693	-0.949054	-1.96083	1.01038	-0.270614	-1.29987	-0.34371	-1.46956	-0.370281	0.240126
ARL2	-0.132647	1.94237	0.882184	2.75317	0.11971	0.626834	0.877579	1.05457	-0.4196	0.718163	-0.734415	-0.417678	0.0119571	-0.108262	-0.280033	-0.830324	-1.88834	-0.782866	0.452755	0.131162	-0.455352	-0.206154	1.08654	-0.573889	-1.70382	-0.545816	-0.417594	-0.578488	-0.439265	-0.0964373	-0.744248	0.143604	0.609463	-0.0961243	1.71205	0.191412	-0.376845	0.294478	-0.0416012	-0.964494	0.757849	1.17511	0.0776476	0.401768	-1.05712	0.386733	0.979437	2.3347	-1.11386	-0.936603	-0.620459	0.860561	-2.54608	0.206227	-0.506737	-0.595835	0.0367675	0.545785	0.0179317	0.821707	-0.0424045	-0.803392	-0.61973	-0.608308	-0.81796	1.42505	0.544039	-1.04054	0.0266478	0.0348574	0.447059	1.48213	-0.0458602	-0.496871	-2.38992	0.490264	-0.270591	-1.20572	0.283968	-2.26429	-0.490455	-0.0147073	0.162026	1.41988	-2.50438	1.75155	-0.0272872	-0.041897	0.727773	-2.29714	2.20165	-0.455041	-0.548447	0.753693	0.760996	-0.0396685	1.13245	0.230141	0.736839	-1.04444	-0.101192	0.536097	1.0239
ARNT	-0.138833	-0.680837	-1.78465	-0.161464	-1.7743	0.737192	-0.507599	0.0952904	0.209382	-1.99158	-0.495904	1.05	0.582731	1.43609	1.87387	0.619916	1.75261	1.55058	0.692925	-0.17526	0.126701	0.344522	0.114956	-0.561325	1.09792	-0.646423	-0.383155	0.418197	0.459952	0.942482	-1.31484	0.4582	-0.834721	3.20923	-1.82929	0.0704683	-0.626697	0.772409	-1.21612	-0.0209718	0.072216	-0.470282	-0.104687	-0.0915561	0.414862	-0.243983	-0.516044	-0.328059	-0.429209	-0.742376	-0.943792	0.43758	0.892187	0.429921	0.681706	-1.16184	-1.87802	-0.81425	0.12501	-0.0725412	0.665669	0.444394	0.636806	2.03541	0.980061	-0.628031	-0.570784	0.809715	1.32966	-0.474471	-0.17016	1.10125	1.02313	1.52051	-2.13479	0.000876618	0.735824	-0.018767	-0.300494	-1.16405	-0.780287	0.440178	1.15389	0.484385	2.71794	-1.0186	-2.06651	0.292151	-0.299411	0.22391	-0.774061	-1.06306	-0.406349	-1.69586	-0.796566	-0.618215	0.840766	0.707088	0.104545	0.25057	-0.84452	-0.860127	-0.542105
ARR3	-0.237129	-2.52104	-0.294498	-1.10532	-0.226156	-0.506303	-0.997629	0.297598	0.121142	-0.123449	-1.79002	1.12588	0.0531559	0.717556	0.82265	-0.165265	0.430505	3.06727	0.767267	-0.141933	1.6929	-0.872512	-0.329016	-0.0274336	0.81653	-1.35468	0.350777	0.212271	0.310278	-0.203357	0.56727	-0.287362	-2.29755	-1.43	-0.669653	-1.17014	1.07166	-0.0245745	-0.193603	0.301937	0.0689931	0.637452	1.95978	0.343535	1.53668	-0.299011	1.16788	0.27611	0.441649	0.104438	-0.104087	0.307331	1.35427	-0.0694417	0.252226	-1.47284	-0.156097	0.733987	0.683251	-2.09887	0.719217	0.06868	0.840385	0.00395954	1.88744	-0.461502	1.24558	0.0818386	0.647153	1.3794	-0.462662	-2.06385	-0.642102	0.554986	0.397251	0.724828	-1.31306	1.99982	0.471524	-1.03609	-0.0927814	0.211912	-0.336298	-1.34558	-0.379724	-1.5819	0.0461802	0.301765	-0.373982	-1.83712	-0.912416	0.609126	-0.547901	-0.763535	-1.39593	0.493602	0.518614	-0.528234	-0.814999	2.27623	0.679192	-0.0921286	-0.602187
ARRB1	-1.13375	0.0198161	-0.305181	0.188864	1.1444	-0.223547	0.440339	1.50086	-0.753907	-0.109391	-0.206337	-0.631358	-0.180474	-0.625897	-0.0858286	1.35561	0.578223	0.662512	0.641306	-1.26954	1.59341	-2.02493	0.148757	-1.02152	1.80138	0.460878	0.965769	3.72549	-0.241676	-0.219193	0.161958	0.768909	0.123748	-0.682407	0.184111	-1.26425	-0.150727	-0.152487	-0.03471	-1.04554	0.430355	-0.624836	-0.457458	0.4301	0.377521	-2.08481	0.0020639	1.33424	-0.621627	-0.614272	0.180308	-1.46232	1.55949	1.17383	0.841701	0.402149	1.53481	0.178578	-0.612729	-0.928122	-0.809895	0.0355396	-0.458894	-1.64215	-0.500688	0.664579	0.312202	-0.576266	0.729524	1.01628	1.19517	-0.417043	-0.0461474	0.48651	-0.47486	-0.264544	0.653377	0.180343	-0.699831	1.61588	-0.484162	0.129184	-0.00910721	-0.61314	0.522934	1.2559	-0.0920329	0.0969308	0.0268613	0.306534	0.386581	-0.961457	-1.01234	-0.435785	-0.423814	1.38938	-1.20061	0.608109	-1.58798	-0.697152	-4.21082	-0.0159739	0.880195
ARSA	-2.07712	-1.44759	-0.0996732	-1.6463	0.211336	-0.346391	-0.397102	1.4297	-0.113147	0.533504	-1.83921	-1.01442	-1.35884	0.709072	-0.16008	-1.12232	-1.54095	0.16857	-0.252145	-0.757823	1.81896	-0.707233	-1.1062	1.71154	-0.0816448	0.754803	-0.200209	0.717053	0.0451207	-0.351693	0.70754	0.135318	-0.852996	-1.26779	0.429062	0.867784	0.565581	0.369438	1.7907	-0.807258	0.332298	-0.365558	1.09	1.4259	0.395105	1.29087	-0.306135	0.854322	1.73729	-0.697555	-0.256059	-1.00983	-0.753299	0.259858	1.2536	1.49012	-1.33869	-0.727649	-0.012191	0.818482	-0.463061	-1.07684	0.537481	-0.422388	0.0753948	0.214839	-0.274923	-0.0306598	-0.559587	0.0216895	0.0340162	-0.150051	1.59022	1.09934	-2.26446	-0.130601	0.456128	0.92869	1.11824	-2.87352	1.07472	0.321587	1.02545	0.110286	-1.11013	-0.558847	-1.04347	2.05187	0.991679	-0.923852	0.112777	1.40769	-1.16183	-0.580181	0.445035	-1.20195	1.39038	-0.339974	0.667578	0.0484629	-1.14808	0.438065	1.25494
ARSB	0.771423	-2.4145	-1.09197e-05	0.124641	-0.431764	0.448284	0.119817	-0.303182	0.765987	0.671595	-1.20872	1.50746	0.733066	-0.225697	0.813927	-0.0937517	0.330636	0.235668	0.415989	0.513262	-1.74566	0.295296	-2.32884	-0.932325	-1.47719	-0.696104	1.24959	-0.652003	0.406336	1.93904	-0.35384	0.468473	0.626959	-0.614211	0.905255	-0.140993	0.327847	-2.01071	-2.4599	-1.04176	-0.304152	0.116269	0.00873328	2.03564	0.0543814	-1.21423	0.66618	-0.168979	-1.7962	0.838109	-0.0930406	0.481254	-2.69688	0.974737	-1.03987	0.715631	-1.9601	1.46838	-0.0898783	0.700089	-1.03282	-0.158838	0.958904	1.14871	0.472431	1.37539	0.0375381	0.895413	-0.294015	-0.545832	1.38126	-1.70971	0.402289	-1.10921	0.882474	-0.912061	-0.621965	-1.04272	0.00681689	-0.0920282	0.185702	1.22578	0.0035911	1.3193	1.04869	0.242528	-1.23564	1.51617	1.32417	-0.119834	-0.690147	0.267022	-0.129338	-0.523117	0.0454514	0.907937	1.22707	0.828742	-0.0842931	-0.571464	-0.436572	0.380559	-0.00981688
ASAH1	-0.624627	-2.19966	-1.34268	-1.35177	-0.0222423	-0.598658	0.133629	0.773738	-0.8804	0.100407	-1.22619	1.1762	-0.013877	1.59547	0.944531	3.02971	1.18598	1.83837	0.604241	-1.18629	1.28551	-1.32398	0.608422	2.31897	-1.23586	-0.349954	0.543801	0.344088	-0.860817	0.170053	0.615831	-0.0174908	-0.563538	-0.942209	-0.767731	-0.998748	-0.534913	1.55831	-1.12195	-0.966266	-1.13795	-0.224948	-0.712489	-0.0943444	0.739846	-1.38354	-0.029074	-0.998908	0.762828	-0.12001	1.92321	-0.298627	2.20858	0.108146	0.83207	0.385603	-0.810549	0.547143	-0.168402	0.233117	-0.875664	0.610282	0.42466	-0.909646	0.218083	0.993121	0.206205	1.29721	-0.360427	0.173781	-0.469015	-1.30421	1.63128	1.0642	-0.92027	1.86573	0.662965	-0.610924	-1.1953	-0.429225	1.75617	-1.08305	0.0127417	-0.911129	0.0271806	0.221261	-0.302707	0.49215	-0.0149357	-0.590348	-1.0215	-1.16005	-0.974858	0.05119	-0.34414	-0.96318	-0.623833	-0.147764	0.212707	1.90799	-0.812979	0.320226	0.416908
ASNS	0.806329	0.0261952	1.15274	3.01573	1.14687	0.0305368	-1.30443	-0.215548	0.847881	-1.24566	-0.0419232	-1.01209	-0.945312	-1.54655	-1.78224	-0.754234	1.93954	-0.432699	-0.616141	0.101766	-1.63439	1.05194	-2.21833	0.134286	0.193594	0.107764	-0.560983	-0.276473	0.572822	-0.451408	-0.812431	-0.566156	0.278739	0.0271956	0.472693	0.514057	-0.0543224	-0.993281	1.08549	-0.089261	2.16718	-0.566584	0.549051	-2.37207	-0.72618	-0.174263	-0.203609	0.0816864	-2.06015	-0.0940663	-1.03783	0.0629278	-0.416691	-0.656303	0.204358	-0.422248	-0.141053	0.198402	0.296256	1.12824	-0.593438	-0.27848	-0.235008	0.665945	-0.73361	-0.776515	0.480922	-1.0848	-1.21657	0.559719	-0.366525	0.4668	-0.307232	-0.355489	0.0792055	-0.753534	-0.658713	-0.377293	0.0819962	-0.266406	1.12929	2.40108	0.256613	2.37209	-0.883781	-0.0743529	0.108556	0.466177	-0.20334	0.952411	0.580191	0.274296	1.89883	0.548802	-2.35293	1.21917	1.54748	0.373344	1.32587	-0.684695	1.31336	0.958103	0.373106
ZFHX3	-0.0802154	-3.23221	2.0879	-2.26621	-0.129376	0.00135076	-0.20952	-0.107234	-0.27106	-0.872014	0.11526	0.90886	0.595852	-0.62517	0.0411673	0.648843	1.80949	0.20445	-0.134668	-0.457727	-0.282948	-0.723338	0.122268	-0.748571	2.07387	0.48509	1.24647	-0.0612558	-0.384663	0.944551	0.0367845	-0.317567	1.66489	0.161708	-0.602153	-1.02212	0.929256	-0.260292	0.169654	0.872011	-1.70855	-0.00715111	-1.60561	-0.289192	-0.479323	0.114133	0.529592	0.493922	-2.08001	-0.43636	-0.0956151	-1.48618	1.45667	1.80936	-0.0453208	1.38608	0.81359	-0.4757	-0.376528	-0.881741	-2.12908	0.925564	-0.111374	0.0447549	0.0974108	-0.239914	-0.521266	1.00552	1.31548	0.752157	1.03801	0.194588	-1.55278	-0.0143524	-0.958752	-1.51384	0.207828	0.902033	-1.91972	1.78887	-0.651379	-0.444026	-1.14876	0.0744008	0.638369	0.211532	1.12097	-0.795428	1.30577	-1.41535	0.417738	-1.40038	-0.591618	0.392357	-0.054774	-0.238223	1.60185	0.183794	0.0802541	-0.0359173	0.929164	0.487356	1.05368
ATF1	0.0479804	-0.758234	-3.19609	-0.928195	-0.308977	0.897672	0.445726	-0.518352	1.50068	-1.03391	-0.346985	0.230982	0.622309	0.440425	0.614134	0.442843	0.835653	0.618871	0.751823	1.8471	1.45641	0.0468616	-0.116933	0.413159	0.734207	-0.0191921	0.287104	-0.200261	0.844405	0.328832	0.911677	0.313486	-0.955796	1.84547	-0.796642	-0.238696	0.269066	1.05224	-0.181832	0.833472	-1.75012	-0.51477	0.781996	-0.261524	1.06181	-3.03741	-0.450208	-1.71545	0.0520554	-0.941284	0.723777	-1.30777	1.32534	0.570875	-0.866197	0.584497	1.39828	-0.68846	-0.166271	-1.01561	0.722731	1.49742	0.261612	0.440163	0.356786	-0.284962	0.564346	0.600609	0.514885	0.413915	-0.936146	-2.10579	0.190121	0.419759	-1.19456	1.29215	1.02456	0.735813	-0.182331	1.43345	-0.156762	0.925353	0.522246	-1.93208	-0.391546	-0.707794	-1.29353	-0.954536	-0.414689	0.98597	-1.62711	-1.36554	-0.318729	-1.16192	-0.760105	1.88334	-1.74394	0.273207	-0.437238	0.161212	-0.366822	-0.489714	0.790116
