Gene	TCGA-A2-A0CM	TCGA-A2-A0D0	TCGA-A2-A0D1	TCGA-A2-A0D2	TCGA-A2-A0EQ	TCGA-A2-A0EV	TCGA-A2-A0EX	TCGA-A2-A0EY	TCGA-A2-A0SX	TCGA-A2-A0T1	TCGA-A2-A0T3	TCGA-A2-A0T6	TCGA-A2-A0T7	TCGA-A2-A0YC	TCGA-A2-A0YD	TCGA-A2-A0YF	TCGA-A2-A0YG	TCGA-A2-A0YI	TCGA-A2-A0YL	TCGA-A2-A0YM	TCGA-A7-A0CD	TCGA-A7-A0CE	TCGA-A7-A0CJ	TCGA-A7-A13F	TCGA-A8-A06N	TCGA-A8-A06Z	TCGA-A8-A076	TCGA-A8-A079	TCGA-A8-A08G	TCGA-A8-A08Z	TCGA-A8-A09G	TCGA-A8-A09I	TCGA-AN-A04A	TCGA-AN-A0AJ	TCGA-AN-A0AL	TCGA-AN-A0AM	TCGA-AN-A0AS	TCGA-AN-A0FK	TCGA-AN-A0FL	TCGA-AO-A03O	TCGA-AO-A0J6	TCGA-AO-A0J9	TCGA-AO-A0JC	TCGA-AO-A0JE	TCGA-AO-A0JJ	TCGA-AO-A0JL	TCGA-AO-A0JM	TCGA-AO-A126	TCGA-AO-A12B	TCGA-AO-A12D	TCGA-AO-A12E	TCGA-AO-A12F	TCGA-AR-A0TR	TCGA-AR-A0TT	TCGA-AR-A0TV	TCGA-AR-A0TX	TCGA-AR-A0TY	TCGA-AR-A0U4	TCGA-AR-A1AP	TCGA-AR-A1AQ	TCGA-AR-A1AS	TCGA-AR-A1AV	TCGA-AR-A1AW	TCGA-BH-A0AV	TCGA-BH-A0BV	TCGA-BH-A0BZ	TCGA-BH-A0C0	TCGA-BH-A0C1	TCGA-BH-A0C7	TCGA-BH-A0DD	TCGA-BH-A0DG	TCGA-BH-A0E0	TCGA-BH-A0E1	TCGA-BH-A0E9	TCGA-BH-A0EE	TCGA-BH-A0HK	TCGA-BH-A0HP	TCGA-BH-A18N	TCGA-BH-A18Q	TCGA-BH-A18R	TCGA-BH-A18U	TCGA-BH-A18V	TCGA-C8-A12L	TCGA-C8-A12P	TCGA-C8-A12Q	TCGA-C8-A12T	TCGA-C8-A12U	TCGA-C8-A12V	TCGA-C8-A12W	TCGA-C8-A12Z	TCGA-C8-A130	TCGA-C8-A131	TCGA-C8-A134	TCGA-C8-A135	TCGA-C8-A138	TCGA-D8-A13Y	TCGA-D8-A142	TCGA-E2-A10A	TCGA-E2-A150	TCGA-E2-A154	TCGA-E2-A158	TCGA-E2-A159	TCGA-E2-A15A
PIR	0.0531998	-1.76861	-0.661509	2.32644	0.264621	0.206991	-1.609	0.449849	-0.764607	0.471214	-1.30048	-1.6948	-0.943898	-0.1534	-0.296829	-0.810678	-0.57925	-1.08842	-0.192279	-0.268246	-0.687424	0.440441	-0.430037	-0.0481417	-0.487577	0.935467	-1.42015	1.0981	0.129997	-1.27856	-0.484475	-1.03535	-1.69852	-0.125883	1.70767	3.78421	0.373458	0.315015	0.852735	-1.05218	0.589339	-0.636446	0.192996	-0.670742	-0.642161	1.86028	-0.427233	-0.142595	-0.414983	-1.11464	-0.698267	-0.622417	-1.08415	-0.544339	1.68388	0.318798	1.62695	0.112256	0.08414	0.344558	-0.51845	-1.43409	0.200664	-1.37136	-0.0320945	0.129202	1.6296	0.904208	0.600193	-0.60363	-0.0695222	0.474731	-0.199015	-0.688194	2.25719	-1.28237	0.925192	-0.628647	-0.587643	0.543227	0.681956	1.11944	0.506318	0.403224	0.709002	-0.54505	0.870696	1.34753	-0.0664526	-0.115354	1.63003	-0.864585	1.05445	-0.215944	-0.520458	1.83181	0.454505	-0.664066	-0.0581335	-1.30384	-0.528346	1.43322	0.24654
PKP3	1.79043	0.743489	-0.659152	-0.34988	-1.15098	-1.52506	-0.414605	-0.386628	-1.03616	-0.233273	0.895191	0.622574	0.225607	-0.334605	-0.105177	0.666223	-0.882536	-0.86763	-1.02353	-2.63412	-0.352061	0.148413	1.58442	0.78449	0.442801	-0.224289	-0.653112	1.11524	1.06685	0.636174	-1.61508	0.413061	-1.34907	0.999587	0.666776	-0.822348	0.0543079	0.598781	0.847526	0.944733	-0.724772	-1.42765	-0.0572857	-0.233777	-0.636856	-0.571191	-0.363913	2.37426	1.74933	0.709705	-0.63001	-0.788077	0.772805	-1.44756	0.104888	-1.41115	-0.438721	0.107133	0.530411	1.12206	0.465207	-0.87968	-1.451	-1.88614	-0.33497	-0.0113795	-0.37928	2.30907	0.212303	0.413108	-0.820937	0.768601	0.445309	-0.179201	1.69529	0.249067	-0.575835	-0.185618	0.191342	0.554462	-1.84867	0.584883	1.42468	0.0262733	0.257675	0.935696	-0.806055	-0.367997	-0.156464	0.115292	-1.61194	0.395784	1.96788	-1.57666	-0.408477	1.40393	-1.03985	1.97666	-0.637149	1.45528	-0.552202	-0.574071	1.06877
PLD1	0.77016	2.23586	1.07393	-0.0652636	0.110653	0.170163	0.180054	-0.00108335	0.127056	0.240061	-0.0103861	0.513114	1.75484	-0.155808	-0.277084	-0.674071	-0.680371	2.67815	-1.06437	-0.169928	-2.35788	1.18119	0.0655869	-0.0767256	-0.405497	0.135577	0.106148	-0.505173	-0.756135	-0.331093	0.33055	-0.136952	0.469816	-0.476136	1.12308	-0.287615	-0.264496	-0.7583	1.21661	0.120529	-0.829283	-0.222806	-0.0906031	-0.407422	-0.129683	0.339399	0.332074	1.10344	-0.692571	0.927906	-0.40873	-0.069779	0.294064	-0.018494	-0.496824	-1.17216	-1.84134	0.782878	0.419938	-2.61101	0.0512046	1.79763	-0.289924	0.460778	-0.288703	-1.22137	-0.978877	0.352217	-0.0356847	-0.117349	-0.173041	1.48938	0.625232	0.116889	2.4376	0.705421	-0.871627	-0.143238	-4.60793	-0.504565	0.173732	0.184466	1.3519	-0.111873	0.829083	0.573733	-0.156666	0.368912	-1.82647	-0.415026	0.197323	1.07869	0.190844	0.352958	-0.1533	-1.99934	0.4363	-1.76199	0.605494	-0.109152	0.343253	0.566793	0.118549
PLD3	-0.0715152	1.04527	-0.0847218	0.517115	-0.174868	1.10919	-0.975189	-0.362005	0.687606	1.38847	-0.443042	-0.42112	1.82697	-0.743404	-0.276637	-1.10433	-1.2021	0.846935	1.54577	1.4396	0.0554649	0.779577	-0.949455	-0.640333	-0.446349	-1.33443	0.305486	-1.2085	1.87048	-0.264274	-0.525088	1.13624	-1.49506	1.20449	-1.27238	-0.211689	0.498215	-0.866545	-0.748939	-0.0849633	-0.68906	-0.572354	-0.900312	-0.681904	-1.10186	-0.30448	-1.24212	-1.68076	0.306026	-0.614281	-0.940239	-0.941743	-1.70345	-0.226244	-1.11762	1.16409	1.323	-1.28455	0.101033	1.03281	-1.00092	-1.3665	0.0638113	-0.0159898	-1.02669	1.10628	1.64925	0.624938	0.452696	0.468503	-1.22356	0.797539	-0.137525	-0.751974	0.378341	-0.504524	0.459988	-1.56212	1.09073	1.1597	0.352397	0.477255	-0.850951	0.524799	1.43173	-0.708969	-0.127599	0.548883	0.803447	0.476992	-0.490253	0.595703	0.290691	0.225695	-1.17052	-0.808942	-0.135496	0.0454238	2.2211	0.00655648	3.36954	2.22678	-0.242138
PLEK	-0.271094	2.11978	-0.670899	0.193226	1.08444	0.809842	-0.759533	-0.311382	1.20535	1.7513	-1.41682	-1.16659	-0.271457	-0.82022	-0.179833	-0.278144	-0.35597	0.822819	-0.245164	1.15264	-0.0301831	-0.355568	-1.15088	-1.20101	-0.75991	-1.05709	-0.393431	-0.64735	0.377108	-0.698923	0.0535999	1.01758	-1.38078	1.10956	-1.0327	-0.0621276	-0.0146287	-1.15965	-1.52916	-0.966594	-0.0848891	-0.204654	-0.258775	0.40379	0.333116	-0.243524	-0.742848	-1.89796	-1.17562	-0.57085	-1.04118	-1.58335	-2.20725	1.32915	-0.360936	0.456731	1.09606	1.13355	-0.209731	1.03263	-0.754471	-0.588484	1.27688	0.789703	-0.333693	2.47814	2.23793	1.12704	-0.572923	-0.305012	-0.843018	1.40628	-0.494088	-0.704742	0.820088	0.0399487	0.416171	-1.26948	0.947305	-0.327201	0.382159	1.43322	-1.19009	0.240284	0.730879	-0.0403401	0.751838	1.40262	0.544148	0.902019	-0.675605	0.173897	0.0213975	-0.335352	-0.778886	-0.645297	0.161265	-0.636546	1.43132	-0.335731	-0.479692	3.44454	0.437946
PLEKHA5	0.462152	-2.20107	-2.5407	-0.462318	-0.429117	0.300984	0.378313	0.358684	-0.0770358	-1.09102	1.14964	1.04517	-1.11332	0.232315	0.182855	0.0742741	0.981056	-0.0602601	-0.267589	1.20557	-1.23355	0.220455	-0.00763536	0.457142	0.814846	0.396204	0.558513	1.93414	-0.336312	-0.409041	-1.74261	-0.675354	0.698004	-0.691685	0.432051	0.507156	0.27097	0.56672	1.14042	-0.634134	0.927577	1.19483	0.498279	-0.271842	0.130989	-0.241672	-0.0141632	1.39612	1.76345	-0.272577	0.853125	1.15346	-1.03501	-0.367037	1.06006	0.76341	-1.79847	0.536253	0.609571	-0.926905	0.18409	-0.0564374	-0.119717	0.596392	0.981262	-2.38782	-3.09988	-0.369924	-0.019774	-0.189012	-0.055797	-0.463915	0.916459	1.14444	-1.69097	-1.92552	-0.817539	1.64247	-0.00332627	-0.0220432	-0.79233	-1.09718	-0.205364	-0.843238	-1.20163	-0.894339	0.355214	0.0119654	-0.205374	0.0114751	-0.270483	0.708951	-1.22014	-0.550573	1.40055	1.01623	0.329187	-1.05707	0.113922	-0.21618	3.07719	0.227142	0.704305
PLEKHG1	1.35021	-0.20725	-0.793016	0.873852	-0.0506883	-0.518972	-0.0921038	0.107858	2.71536	2.15316	0.264885	-0.548371	0.846718	-0.292235	-0.0706985	-1.49562	0.871315	-0.0668413	1.2705	1.49184	0.192468	0.00971652	-0.413281	-0.588224	-0.0654882	0.124762	0.0993854	-0.993727	1.19506	0.0290309	-0.753812	1.06707	0.096178	-0.587707	1.77506	-0.0609378	0.902741	-0.065882	-0.887957	0.188934	0.986033	0.195162	-1.15917	0.235558	-1.01058	1.64016	-0.143133	-1.13007	-1.07634	-0.370324	-1.65533	2.02388	-0.11784	-0.146272	-0.195112	0.579256	-2.93373	0.518728	-0.373602	0.203232	-0.256019	0.0717105	0.655485	1.51242	0.629586	-1.02328	1.19167	-0.558311	-0.22509	0.289934	0.209499	-0.482508	0.0224227	-1.38886	-0.965434	-2.50479	-1.99342	0.179594	1.62341	0.0737662	0.0174566	-0.207813	-0.84058	-0.389695	-0.381028	-0.981428	-0.0244574	0.635429	0.0619502	1.26281	-0.0752479	0.73438	1.00397	-1.83491	-0.448352	-1.14893	0.496624	-0.728093	2.55417	-1.15241	-0.789928	0.932362	-0.901873
PLEKHM2	-0.0157999	0.264815	4.51404	-0.464172	0.198062	0.226404	0.518083	-0.282089	-0.904387	-0.289545	0.449412	0.723939	3.31921	0.0451147	1.02937	-0.140291	-0.0599249	-0.930597	0.458407	0.0270322	-1.73428	-0.175693	0.109359	-0.400929	-0.3942	-0.163985	0.452796	-0.14642	-0.308596	0.60614	-0.863814	-0.554657	-0.427644	0.0606547	-0.308472	0.149635	0.879951	-0.641383	-0.704504	-0.810463	-0.439413	-0.0038454	0.343322	0.366861	0.32023	0.147257	0.101845	0.102627	-0.711496	0.198981	0.00805175	-0.289163	-1.80467	0.385592	0.228835	-0.294358	-0.296208	0.366843	0.22612	-0.637543	-0.399894	-0.69061	0.228445	-0.018859	-0.488105	0.759727	0.146688	-0.205207	0.180973	-0.546476	0.00339897	0.888774	-0.00268567	0.00950162	-1.23792	-1.88455	1.04448	-0.588331	-0.104909	1.51042	-0.408725	-1.80676	0.0363665	2.00338	0.864435	0.849052	0.701862	0.528802	-1.95687	-0.916762	-0.0738976	0.568709	0.325435	0.0833375	-0.37226	-0.640039	0.443225	0.066014	-3.42155	-0.32644	-0.428686	3.71692	-0.070867
PMS1	0.309481	3.60566	3.61404	0.433438	-0.208182	-0.254392	-0.189355	-0.0997671	0.119219	2.2926	-0.350119	-0.360237	1.86866	-0.194185	-1.22462	-0.287496	0.130872	2.57065	0.417963	1.38661	-0.486506	0.266268	-0.221477	-0.560117	-0.00470337	-0.901954	-0.422666	-0.532657	-0.743434	-0.484158	-0.203032	-0.255321	-0.255996	-0.379331	1.51953	-0.606512	0.827666	-0.321623	0.371246	-0.12317	1.1693	0.0674168	-0.371527	0.226607	-0.00504829	-0.0239039	-0.216901	-0.89584	-0.191854	-0.807444	-0.797468	0.117208	-0.031877	-0.0682951	0.0122348	-0.948855	0.723488	0.467465	-0.9299	0.235371	-0.439599	0.638234	-0.208926	1.60424	-1.05539	-0.412702	-2.03673	-0.202484	-2.004	0.356842	-0.467394	-1.00407	0.372111	-0.764187	0.044031	2.12871	0.366727	-0.174236	0.482291	0.655272	0.293837	0.32366	0.708245	-1.74897	2.25926	0.555006	-0.472838	-0.0394255	-0.586617	-0.550083	0.125362	-0.00464171	-0.0527012	-1.40903	-0.184536	-2.53233	-0.600051	-0.0515711	-1.07665	0.162009	0.984892	-1.35347	-0.421181
PNO1	0.384014	-2.0023	-1.14488	-0.805556	0.807592	-1.70224	1.72999	-0.252717	1.32359	-2.82458	-0.64505	-0.0509414	-0.941113	0.374663	-1.31554	0.193242	-0.336954	-1.97292	-0.601898	0.0591114	2.27515	0.623907	-0.23062	1.00152	0.917766	0.0678865	-0.200551	-0.11	-1.17031	0.864873	-1.88702	-1.257	1.71076	0.625078	0.0279536	-0.283379	-0.24855	-0.742295	0.214479	-0.09834	-1.28688	0.857955	0.484214	-0.468319	0.145147	0.159972	0.136319	0.971072	-0.49873	0.55055	0.237695	2.59262	0.850118	0.318803	0.127992	-0.285703	2.43819	-0.0703764	-0.231729	2.47179	-0.3597	0.481858	0.285917	0.325092	0.576196	-1.04636	-1.30097	1.66656	1.36858	0.537083	-0.290249	0.444897	-0.649077	-0.225944	-0.989672	0.492333	0.847496	-0.730875	-0.0314732	0.0726982	0.618429	-0.273109	-0.206333	-0.115879	-0.723469	-0.252287	0.181622	0.53084	-1.03245	-0.860484	0.61201	-0.359769	0.855289	0.134896	-0.464539	-1.16204	0.348267	-0.755002	-2.68467	-0.462304	1.38527	0.881301	0.452495
POLE4	0.417753	0.335511	1.06332	0.0368842	0.00677983	-1.93915	-0.169282	-0.281605	0.363912	-0.146427	0.597586	-0.912538	-2.97695	-0.099981	-0.112362	0.284044	-0.503039	0.574183	-1.18204	0.144633	-0.38111	0.277196	0.0429791	0.393615	-0.675173	0.960998	0.36667	0.675164	-0.69724	-0.460301	-1.03931	1.74125	1.63322	-0.97695	0.811284	-0.627461	0.786673	-0.824923	-0.650045	-0.799116	-0.36733	-0.635652	-0.422376	0.145422	0.249792	-0.116564	-1.14631	-0.493411	-0.248434	-0.791962	-1.60574	1.04255	-0.0674743	-0.378756	0.997924	-0.288072	0.34149	-0.608167	-1.74875	-0.536718	-0.216044	0.317545	-0.6788	-0.628425	-0.373789	1.59301	0.299887	-0.711922	1.19401	1.70953	-0.264697	-0.229674	-0.513444	-0.453842	2.54196	0.0587764	-0.3493	-0.498391	-0.336079	1.59714	0.134589	0.274245	-0.71013	-0.0831176	-2.71724	0.443953	-0.117908	0.0109728	2.15223	-0.866801	0.0566155	-0.646827	0.677737	1.27506	-0.502232	0.714879	-1.39539	1.60111	2.12191	-0.378183	1.02033	3.55715	-0.060531
POLL	0.277087	-1.12903	-0.0633665	0.414771	0.105079	-0.315934	0.685602	0.0615231	0.380198	-1.15786	-1.04228	-0.364989	1.11156	-0.943493	0.389645	1.36821	0.169902	-0.496111	0.692927	0.562247	-4.17703	-0.404951	1.08378	-0.337067	0.2555	0.329435	0.0111698	0.413336	-0.827296	1.04706	0.219606	0.322134	0.0880175	1.62702	-0.0497595	-1.30414	-0.804633	-0.124424	-0.87923	0.370068	-0.0315467	0.59641	0.378032	0.442733	0.487643	-0.289931	0.912133	0.804002	0.0950144	0.0469111	0.691422	-0.174891	0.642285	0.0977589	-0.044168	0.353295	-1.13672	0.802179	0.0430416	2.61538	0.322894	1.51077	0.278597	-1.16213	0.335994	-0.262178	1.26051	0.0153787	-0.495262	-1.95514	0.338041	-0.524455	0.553008	0.977334	-2.51953	-1.09691	-0.681938	-0.2265	-0.292138	-0.52977	-0.539364	0.769642	0.353055	-1.46706	0.14286	-0.0677723	0.371841	0.315318	-1.17272	1.99896	0.566143	0.331156	0.351724	1.47987	0.36619	-1.48186	-0.0761323	-2.30536	-2.61881	-0.411795	0.0259809	2.55088	-0.224599
POLR2E	0.842151	-2.2113	-2.44145	0.351375	0.709137	-0.643571	0.724106	0.65631	0.642029	-1.67115	1.31729	0.582258	-1.61844	0.48765	-0.294264	0.828409	0.583971	-2.34068	-1.21634	-0.154892	-0.592257	0.941847	0.815814	0.904246	0.0677409	0.696191	0.381399	0.943216	-1.62321	1.05227	-0.361046	-1.88885	0.770339	0.109402	0.326231	0.34586	-0.893562	0.512222	0.0951358	0.862498	0.00745876	0.692048	0.589423	0.400345	0.787109	0.805402	0.171883	0.273427	0.496924	0.152236	0.851139	0.848363	1.13491	0.691639	1.00785	0.099483	-2.86128	0.454113	0.239513	-0.907252	0.198886	0.610945	0.782826	0.403041	0.645156	-1.73969	0.810303	0.372723	0.218303	0.208879	0.570533	-0.612184	0.281958	0.545806	-0.763284	-1.65979	-1.71028	0.818627	0.25866	-0.50091	0.642615	-0.45972	0.858185	-1.32936	-2.12047	0.527498	0.39231	0.742851	-0.251789	-0.82955	1.06057	0.337249	0.433223	0.234541	0.456043	-0.501027	0.462654	-2.14169	-2.37479	-0.0191871	1.06929	-2.13531	0.672551
POLR2G	-0.466592	2.3809	1.80818	-0.0773043	0.0929275	0.0354319	-0.457323	-1.11666	-0.527184	1.24768	-0.0181132	-0.0802298	0.868875	-1.03968	0.294944	-0.693967	-0.489779	1.98054	0.164598	-2.01074	1.48629	-0.460759	-0.104051	-0.385114	-1.25366	-1.01013	-0.737941	0.0200435	1.3682	-0.328513	0.63285	1.08771	-0.228978	0.401151	-1.20013	-0.760932	1.02553	-0.495111	-1.33536	-0.434523	-0.649428	-0.596963	-0.682077	-0.808461	-0.55888	-1.2589	0.0504193	-1.06295	-0.455582	-0.932312	-0.923631	-0.287209	-1.21741	-0.409187	-0.109728	0.491664	1.98192	-1.1735	-0.557276	3.37182	-1.1608	-0.57484	-0.343014	0.172423	-0.713796	1.12948	2.26655	-0.765633	-0.656977	1.22288	-0.0426647	0.0312387	-0.966242	-0.405185	1.849	0.650619	0.429896	-0.222334	-0.227561	1.37847	0.317424	0.981053	-0.222329	0.722841	0.231087	0.0160185	-1.26864	-0.758179	1.69353	1.2884	-0.279446	-0.960862	-0.501929	-0.205503	-0.958051	0.759978	-0.0440043	1.12454	2.5848	-0.167498	-0.512123	0.31569	-0.603716
POLR2L	-0.533848	1.22698	1.53176	-1.18591	-0.8715	-0.188914	-0.260177	-0.934609	-0.425248	0.0860925	-0.292745	0.241333	1.13537	-1.50924	0.394286	-0.603146	0.501069	2.72045	1.00174	-0.696305	1.76957	0.353443	-0.405083	-0.430708	-1.3349	0.511726	-0.949034	0.107282	0.889554	-0.581376	-0.771906	0.293998	0.161929	1.40257	-1.34345	-1.03456	0.768394	-0.73522	-0.499071	-0.984317	-1.23763	-0.724953	0.0314067	-1.56437	-0.446551	0.133175	-0.0102027	-0.543031	-0.331921	-0.731927	-0.974897	-0.228095	0.822632	-1.32346	-0.361933	-0.825213	2.00183	-0.426421	-1.3377	1.96819	-1.89055	1.62971	-0.593751	-0.177102	0.331959	1.27583	1.7384	-0.267725	-1.49494	0.125052	-0.180571	1.35281	-0.261987	-0.56531	0.636256	0.722835	1.32231	0.133671	-0.658971	2.51208	-0.575643	0.511086	-0.797062	1.21679	0.246723	-0.0340327	-1.26841	-0.72335	1.51715	1.02637	-0.164224	-0.994148	-1.11138	-0.102624	-0.674077	1.08329	-0.67257	1.54455	1.55327	-0.0672719	-0.142379	1.45886	-0.936128
PPFIBP1	-0.282848	-0.0702331	0.633224	0.0551492	-0.945141	0.848095	0.967396	-0.534408	-0.762413	0.982651	0.826507	0.923452	3.1168	0.1186	0.370034	-0.544039	0.21634	0.957239	0.0743926	-0.00811879	0.520845	-0.131991	-0.90688	-0.293976	-1.16065	-2.06843	0.827186	0.225902	0.85849	0.749098	-0.909317	0.427099	1.1924	0.786318	0.323478	0.539577	1.70408	0.744555	-1.41056	0.178269	0.382667	0.492049	-1.4962	0.298955	-0.142904	-0.395857	1.51412	-0.868079	-0.891168	-0.439284	-0.781491	-0.271786	-2.77465	-0.00498656	-2.09736	1.12145	-1.77866	-2.25737	-0.373984	1.04385	-0.903758	1.1217	-1.81046	0.684357	-0.553706	0.307123	0.608208	-1.96124	1.5255	0.211026	0.170244	-0.0853552	-0.46285	0.45169	-0.353738	0.308452	-0.873104	0.494875	-0.31072	0.271192	-0.000453572	0.827006	0.0607534	0.872116	0.798775	0.417482	-2.13936	-1.60869	1.00574	1.35946	-0.215174	-0.170831	-0.672697	-0.0396842	-0.0768663	-0.589043	0.712525	0.350045	2.05442	1.13758	-0.953943	-1.1301	-0.255989
PPID	1.04985	-0.466155	-1.74798	-0.579685	0.506481	0.262715	-0.230089	0.238067	-0.0547856	-0.20901	2.5025	-0.691899	-0.382189	-0.820376	0.394696	0.482518	0.0310204	-0.846571	0.466942	-0.735425	-1.68774	-0.601388	1.01408	-0.595551	-1.25579	-0.936522	-0.17862	0.617443	0.605261	0.587185	-0.42951	0.228105	0.390564	2.78684	-1.37916	-1.62871	0.341893	-0.208939	-4.17921	0.983421	-1.13179	-0.279429	-0.757498	0.197135	-0.218444	0.129667	0.555249	-0.106131	-0.404684	0.138439	-0.616533	0.892686	-0.521406	-0.940862	-0.380006	-0.243705	-0.233257	-0.31602	-0.172063	2.31911	-0.0888076	-0.343314	0.277369	0.125264	0.916521	0.340978	2.53804	3.25175	-0.179981	0.64173	0.279648	-0.373759	-0.594833	-0.415441	-1.27749	-0.234595	1.13526	-0.43338	-0.315193	-0.710051	-0.382248	2.25477	0.510278	1.03091	0.267926	0.588208	-0.378343	-0.414599	-0.149278	1.68257	-0.921408	0.012525	-0.769429	0.782277	-0.689584	0.40516	0.502537	-0.436284	0.540528	-0.100839	-0.459394	-0.393315	0.422579
PPIE	-0.0602031	2.00928	1.62236	-0.0235576	-0.0909303	0.0933224	-0.653333	-0.821973	-0.188816	1.22419	-1.05311	-0.777945	1.30538	-0.689072	0.0799612	-0.59664	-0.631571	3.15483	1.80115	-0.77947	1.584	-0.704451	-1.16354	-0.405422	-0.809244	0.042199	-0.784025	-0.331945	0.907049	-0.537985	-0.109708	0.845626	-0.466828	0.56441	-0.845736	-0.685179	1.13822	-1.00092	-0.631517	-0.910566	-0.68236	-0.606474	-0.667545	-1.08348	-0.726901	-0.460288	-0.656607	-0.617417	-0.404999	-1.1985	-0.564821	-0.518011	-0.197685	-0.507787	-0.991244	0.468746	2.01472	-1.19472	-1.11539	2.18346	-0.575764	0.21747	-0.224538	0.0407666	-0.417413	1.47195	1.24548	0.315909	0.343401	-1.06187	-0.302281	1.1181	-0.652834	-1.02359	1.21602	0.47287	1.48368	-0.513015	-0.688809	1.85112	-0.783862	0.263437	-0.795746	0.967889	0.619545	-0.0842595	-0.626586	0.203638	1.1767	0.0263422	-0.635293	-0.807788	-0.402712	-1.06309	-0.553057	2.73025	-0.464569	1.69906	1.20608	-0.899176	-0.512927	2.14691	-0.818435
PPIL4	1.47075	3.62794	0.462916	0.778106	0.341903	0.784759	0.447817	-1.49828	0.124574	-0.924491	0.179517	-0.438059	-1.81428	0.127441	0.197938	0.391517	-0.724064	-1.0315	-0.106769	-0.818018	-1.6612	1.20467	-0.486638	-1.10275	-0.545919	0.330346	-0.984411	0.0621708	0.685316	1.46701	0.430268	-0.768378	-0.429013	1.50842	-0.750494	1.28256	0.997336	0.822296	-1.47338	0.107119	-0.654054	-0.57536	-0.180884	0.483818	-0.676311	0.0890349	-1.22574	0.272308	1.13856	-1.14528	-1.26756	0.504519	0.929233	1.01379	-0.159856	0.677338	1.14343	-2.29021	-1.10807	0.860923	-0.429658	0.900991	-0.518024	-0.898203	0.171384	-0.537578	0.868379	-0.727819	0.446313	-0.714184	-0.993344	1.05279	-0.981308	-0.696262	2.3799	1.44401	1.45963	1.0368	0.0658094	0.0224309	0.255754	-0.16321	0.411488	-0.54314	-1.33701	0.754096	-1.2354	-1.14813	-0.00887096	0.543958	1.33542	-0.744226	-0.810797	-0.607075	-1.03135	2.16889	-0.245068	-0.357006	1.29828	0.0809712	-1.44491	-0.617513	-0.0118847
PPP1R12A	0.946162	-1.92599	-3.1592	0.182171	0.268915	-0.38268	1.1535	0.312831	0.829506	-0.809153	0.315641	0.865426	-0.465004	0.433691	0.261438	0.856963	0.342268	-1.85684	-0.331649	1.19183	-1.19185	0.562486	0.347609	0.176725	0.575214	0.000118655	1.15699	0.501212	-0.53726	1.00108	-0.952992	-0.800136	1.27792	0.648151	0.0835975	0.409221	-0.112142	0.425755	-1.2833	-0.577716	1.65141	1.13408	-0.450458	0.620403	0.533434	0.698134	1.00046	0.115245	-0.404378	0.962947	0.604198	1.85516	0.127347	0.827207	0.394526	-0.771051	-2.4994	0.499543	0.42576	-1.62368	0.339139	0.803992	0.208851	0.714354	0.959394	-0.749096	-1.51796	-0.127022	0.549105	-0.793826	0.761083	-1.19718	0.665555	0.995606	-2.77954	-1.22828	-1.05995	0.992439	0.53121	-0.609148	0.491323	-0.446834	0.575532	-1.07151	-0.504097	0.650687	0.408119	0.35177	-1.68438	-1.03237	0.554815	0.780318	1.61121	-0.36346	0.85142	-1.64291	0.599058	-1.01447	-2.04297	-0.0830804	-0.0377647	-1.62031	0.769792
PPWD1	0.56847	-0.669774	-0.858389	1.45413	0.0622599	0.307702	0.448444	-1.22935	1.35978	-2.12074	0.825337	1.08586	-0.382548	-0.810627	0.228462	-0.391007	0.0905884	1.90421	-1.21866	0.749691	-1.11752	0.262164	0.98481	0.859536	-1.74829	0.290465	-1.08189	0.666292	2.29559	0.285904	-0.934872	-1.03058	-1.17527	2.78139	-0.130499	0.0524591	-1.0958	-0.151573	-1.54385	-0.913313	-0.242068	1.84236	0.606113	0.00983447	1.10192	0.312175	-0.0129854	-0.696572	1.26359	-0.976914	1.60526	-1.30133	1.7255	0.148637	-0.88335	-0.475696	-0.786426	-0.767595	-0.030774	0.848462	-0.869885	-0.0989342	0.708097	1.36106	0.583668	-0.0753827	1.1293	0.742511	1.60889	1.6706	-0.271042	-0.658524	0.222734	-0.00358865	-2.42637	-0.0998373	-0.844292	0.158568	1.05624	-0.317459	0.887724	0.481682	-0.833207	0.597065	-1.00086	-0.727487	0.693644	0.693007	0.0308275	0.490774	-0.600476	-0.992333	0.272448	0.0653226	-1.19145	-0.511338	0.0630124	-0.752949	-0.47538	-0.307958	0.218782	-2.5668	-0.359539
