Gene	TCGA-A2-A0CM	TCGA-A2-A0D0	TCGA-A2-A0D1	TCGA-A2-A0D2	TCGA-A2-A0EQ	TCGA-A2-A0EV	TCGA-A2-A0EX	TCGA-A2-A0EY	TCGA-A2-A0SX	TCGA-A2-A0T1	TCGA-A2-A0T3	TCGA-A2-A0T6	TCGA-A2-A0T7	TCGA-A2-A0YC	TCGA-A2-A0YD	TCGA-A2-A0YF	TCGA-A2-A0YG	TCGA-A2-A0YI	TCGA-A2-A0YL	TCGA-A2-A0YM	TCGA-A7-A0CD	TCGA-A7-A0CE	TCGA-A7-A0CJ	TCGA-A7-A13F	TCGA-A8-A06N	TCGA-A8-A06Z	TCGA-A8-A076	TCGA-A8-A079	TCGA-A8-A08G	TCGA-A8-A08Z	TCGA-A8-A09G	TCGA-A8-A09I	TCGA-AN-A04A	TCGA-AN-A0AJ	TCGA-AN-A0AL	TCGA-AN-A0AM	TCGA-AN-A0AS	TCGA-AN-A0FK	TCGA-AN-A0FL	TCGA-AO-A03O	TCGA-AO-A0J6	TCGA-AO-A0J9	TCGA-AO-A0JC	TCGA-AO-A0JE	TCGA-AO-A0JJ	TCGA-AO-A0JL	TCGA-AO-A0JM	TCGA-AO-A126	TCGA-AO-A12B	TCGA-AO-A12D	TCGA-AO-A12E	TCGA-AO-A12F	TCGA-AR-A0TR	TCGA-AR-A0TT	TCGA-AR-A0TV	TCGA-AR-A0TX	TCGA-AR-A0TY	TCGA-AR-A0U4	TCGA-AR-A1AP	TCGA-AR-A1AQ	TCGA-AR-A1AS	TCGA-AR-A1AV	TCGA-AR-A1AW	TCGA-BH-A0AV	TCGA-BH-A0BV	TCGA-BH-A0BZ	TCGA-BH-A0C0	TCGA-BH-A0C1	TCGA-BH-A0C7	TCGA-BH-A0DD	TCGA-BH-A0DG	TCGA-BH-A0E0	TCGA-BH-A0E1	TCGA-BH-A0E9	TCGA-BH-A0EE	TCGA-BH-A0HK	TCGA-BH-A0HP	TCGA-BH-A18N	TCGA-BH-A18Q	TCGA-BH-A18R	TCGA-BH-A18U	TCGA-BH-A18V	TCGA-C8-A12L	TCGA-C8-A12P	TCGA-C8-A12Q	TCGA-C8-A12T	TCGA-C8-A12U	TCGA-C8-A12V	TCGA-C8-A12W	TCGA-C8-A12Z	TCGA-C8-A130	TCGA-C8-A131	TCGA-C8-A134	TCGA-C8-A135	TCGA-C8-A138	TCGA-D8-A13Y	TCGA-D8-A142	TCGA-E2-A10A	TCGA-E2-A150	TCGA-E2-A154	TCGA-E2-A158	TCGA-E2-A159	TCGA-E2-A15A
TFE3	-0.837766	3.69473	-1.70337	-0.257918	-0.582025	0.223103	0.0323695	0.593275	-0.619026	-0.348647	-0.645638	0.323055	-1.3737	0.301357	-0.526877	0.150237	-0.439975	1.32839	-1.66713	-0.407176	1.19155	-0.0679782	-0.165863	0.361435	0.172915	-1.94711	0.350196	0.124891	-0.288217	0.0907266	-0.764239	-1.6115	0.226662	-1.03908	-0.328299	0.242051	-1.24077	0.07134	-1.19667	0.166187	0.213032	-0.00321641	-0.0987301	0.131614	0.0138175	-0.143776	-0.255608	-0.0228565	-0.562187	-0.394715	-0.15773	-0.423028	0.154385	0.00821151	0.438192	-0.628817	-0.152884	-0.158199	0.402235	-1.15006	0.396321	0.379692	-0.877969	-0.0921774	-0.0901829	-1.46157	-1.21412	-1.29927	1.16166	-0.601195	0.796979	-0.663006	-0.192635	-0.350723	-1.39639	-0.175469	-0.339093	-0.10264	-1.40555	-1.05448	-0.58228	-1.12889	-0.0712601	-2.19269	-1.33334	-0.52439	0.314906	0.268608	0.628908	-0.604945	0.373413	-0.154864	0.160261	-1.33961	0.335153	-1.55477	0.186578	-1.62065	-1.29951	-1.04524	-0.197284	-0.134089	-0.0182111
TFEB	0.386738	0.214488	-3.50781	-0.973431	-0.118049	0.119627	0.12411	0.346415	0.848591	1.01127	-0.776091	0.0917982	0.710876	0.213622	-1.08629	0.165936	-0.111705	-1.81079	-0.135141	0.333338	-0.166807	-0.0286406	-0.289868	0.0188601	-0.871201	-0.465314	0.148788	-0.4744	-0.658388	-0.307171	-1.53694	-1.69681	-0.0879614	-0.14867	0.3015	0.107635	0.253767	0.006187	0.476408	-0.286715	0.276901	0.178671	-0.175912	0.23651	0.316989	0.359934	-0.790928	0.57994	-0.244897	-0.261123	-0.492989	-0.1702	-0.971533	0.137495	-0.259286	-0.205936	-0.620783	0.558593	0.114404	-0.358648	0.07962	0.145837	0.56525	0.60628	0.177871	0.0327078	-1.67553	-0.366081	-0.398993	-0.843775	0.322436	-0.00616172	0.0546734	0.0137121	-0.680978	-0.703291	-0.183005	-0.23653	-0.49932	-0.457169	-0.841839	-0.982181	-0.299989	-0.524335	0.0922547	-0.00997594	0.268378	0.432194	-0.290181	-0.849799	0.380758	0.0595443	0.183932	-2.0713	-0.0625626	-0.278734	0.145919	-1.22482	-0.55378	-0.717932	-0.135128	-1.64616	-0.156814
TGFB1	0.030292	0.399992	0.522007	-0.114072	-0.0719682	0.407893	-0.131707	-0.254782	0.197453	0.934904	0.980076	0.0492255	0.907402	0.00554291	0.585669	0.250257	-0.299456	1.05346	0.0359496	0.312851	0.325064	-0.252388	-0.139844	0.0340234	0.0513756	-0.436319	0.0347931	0.0800664	1.27142	0.332642	-0.0483911	0.849599	0.177146	0.459874	0.0369037	-0.0156516	1.19782	0.167847	-0.675345	-0.21214	0.284773	0.027354	-0.129349	0.162254	0.0408544	0.361863	0.135896	-0.160291	-0.258473	0.224694	-0.782382	-0.378384	-0.400886	0.461871	0.130163	0.128256	1.28701	0.296725	0.753297	0.774775	-0.244211	0.187534	0.0162698	0.0881782	0.117002	0.870355	1.04589	0.390761	0.679176	0.487014	0.0334922	0.224202	0.314154	0.260557	-0.128563	-0.332972	0.685117	-0.0839631	0.0458365	0.141818	0.159113	0.758735	-0.258687	0.869073	0.659453	0.178111	0.363378	0.445391	0.846692	0.501449	-0.0307486	0.0470399	0.150514	0.219153	-0.164068	0.0771356	0.267988	0.532815	1.03027	0.156354	0.0785636	0.723189	0.228986
TGIF1	0.173556	-0.188841	-1.07371	0.225307	-0.0182422	-0.800109	0.0333436	-0.143553	-0.0185219	-0.0180126	0.271222	0.102745	-0.62984	0.0949093	-0.208949	0.128638	0.201567	-0.714586	-0.277066	-0.3033	-0.524916	0.571786	-0.0232849	-0.0630934	-0.0716291	0.171272	-0.0295544	0.729187	-0.464877	0.0760509	0.841302	-2.411	-0.589104	0.482165	0.0173701	-0.116178	0.02196	0.223073	0.0193862	-0.0565826	0.0214281	0.0901259	0.239526	-0.0813988	0.10697	-0.136632	-0.0694621	0.0544452	-0.0400267	0.0905657	-0.466307	0.202372	0.122744	0.110931	-0.720769	-1.30855	-1.08065	0.269442	0.0193103	-1.11415	0.028999	0.287712	-0.109657	-0.524903	0.114926	0.444075	-2.46499	-0.324689	-0.139874	0.497831	0.231765	-0.479399	-0.357663	-0.0288432	-0.770283	0.169652	-0.246034	0.358058	-0.458861	0.249126	0.125226	-0.692895	0.0790842	-0.62516	-0.11651	0.202477	0.00929034	-0.0919592	-0.19427	0.0164415	0.341201	0.210042	0.126632	-0.477745	0.262546	-0.171917	-0.269508	-0.0676132	-1.09974	-0.307571	-0.222875	-0.560852	0.0283781
THOC6	0.277091	0.878442	0.429304	0.151252	-0.021325	0.25511	0.0641965	-0.12657	-0.100516	0.0133828	0.020654	-0.0336394	0.367686	-0.0214422	0.164802	-0.128241	-0.101775	0.475058	0.0603157	-0.324833	0.345776	0.315774	0.274951	0.0313335	0.0446523	-0.220465	-0.331196	0.118555	0.104815	0.251932	0.1084	0.340919	-0.252226	0.53603	0.0401976	-0.0531982	0.704865	0.0703654	0.0892186	0.166507	-0.0466719	0.115592	0.0635435	0.0664526	0.0781543	0.225696	-0.147286	0.117412	0.0567717	-0.234937	0.122111	0.392708	0.191851	-0.156374	-0.0765392	0.437406	0.73779	0.188638	-0.201906	0.935119	0.0239993	-0.268968	0.146193	0.106417	-0.00722926	0.682442	1.16935	0.166175	0.00834435	0.433297	-0.278564	-0.0304299	-0.143931	0.104527	0.556759	0.530176	0.459585	0.546585	0.176638	0.213835	0.260297	0.211523	0.105452	0.582964	0.524155	0.346331	0.0455982	0.18298	0.383734	0.1275	0.223717	-0.0236207	-0.158615	-0.0117726	-0.150094	0.335723	0.0410582	0.483562	0.892899	0.208663	0.0778467	0.530189	-0.154202
TIA1	0.250916	0.385034	1.02248	0.309878	0.196325	-0.534335	-0.0732061	0.39728	-0.396117	0.76854	-0.133956	-0.0614453	0.351131	-0.0871176	0.367331	-0.518142	-0.275263	0.0230598	0.692204	-0.632149	-0.166328	0.317925	0.34449	-0.254114	-0.569422	-0.932242	-0.146264	5.85449e-05	0.529599	0.187316	-0.240857	0.587117	0.287804	0.415799	0.138853	0.0896138	-0.082871	-0.405471	-0.258136	0.200134	-0.605842	-0.0258047	-0.524261	-0.16758	-0.223358	0.59138	-0.251649	-0.402306	-0.10881	0.00161363	-1.01332	0.61534	-0.0192162	-0.0462133	0.0249848	-0.0751283	0.243683	-0.0278805	0.109657	1.66349	-0.119864	-0.432267	0.250357	0.194331	0.093052	-0.0652826	-0.317344	-0.32511	0.423664	0.535327	0.100412	0.392033	-0.640061	-0.329206	0.695143	-0.452411	0.0132628	-0.316985	0.276234	0.27333	-0.0798492	0.392592	0.197146	-0.25563	0.193068	0.362251	-0.166571	0.277365	-0.128645	0.475916	0.293342	0.21984	0.254625	-0.273785	-0.437337	1.71092	0.364227	-0.199775	1.33463	-0.221336	0.849173	1.45571	0.0901077
TIAL1	0.229883	0.970536	0.925469	0.285726	0.241513	0.109423	0.0291834	0.07586	0.213686	0.0585066	0.22526	0.0993085	0.474265	0.268451	0.268683	0.0645189	0.129821	0.532471	0.421452	-0.0335943	0.131619	0.21265	-0.236616	-0.0309878	-0.119632	0.340807	0.0601347	0.106973	0.196965	0.406116	0.421263	0.549073	0.124403	0.162517	0.112665	0.0213921	0.557743	0.316399	0.385877	0.170566	0.128949	0.149414	-0.166697	-0.0714717	0.0584302	0.18227	0.236781	0.0445958	0.205804	-0.266709	-0.330921	-0.253094	0.01065	0.152748	-0.45756	0.358755	0.107393	0.190686	-0.179508	0.511848	0.0936969	-0.106137	0.0549668	0.361744	0.416464	0.16907	0.95455	0.162688	0.154192	0.312612	-0.127859	0.489739	0.19341	-0.0335433	0.619564	0.430471	-0.0360845	0.241605	0.114303	0.441028	0.145945	0.170631	0.0256417	0.222736	0.573547	0.16014	-0.0607203	0.00655674	0.234819	0.841869	0.527463	-0.0822337	-0.0217353	0.412051	0.100377	0.4806	0.0978964	0.398806	-0.189816	0.264404	-0.32663	0.519551	0.0180863
TLE3	-0.270174	-0.685377	-0.162999	-0.266254	0.0200242	0.0188292	-0.063192	-0.473997	-0.584654	-0.56082	0.0489655	0.303571	-0.632416	0.238045	0.0811476	0.355622	-0.0237548	0.0225182	-0.328996	-0.62911	0.0984135	-0.365176	0.440891	0.373701	0.105657	0.163564	0.0300281	0.543395	0.223682	0.432159	-0.244253	-0.284372	0.243336	0.401211	-0.552499	-0.0405969	-0.21385	0.308823	-0.359441	0.157253	-0.298939	0.381556	-0.0986902	-0.298293	0.494829	-0.507443	-0.126634	0.628357	0.797148	-0.337	0.0161853	-0.629002	0.404403	0.104071	0.143757	-0.182779	-0.495018	-0.314214	-0.0676349	-0.053079	-0.087875	0.764754	-0.135166	-0.205937	0.118943	-0.0275763	0.152175	-0.679679	0.150525	0.628685	-0.023479	-0.0546579	0.159917	-0.10741	-0.709999	0.0235664	-0.312533	0.192889	-0.371169	0.486657	0.0334682	-0.218751	-0.117491	0.183971	-0.0158811	0.229307	0.0697146	-0.586176	0.0126623	-0.0702228	0.0637483	-0.119527	-0.483399	-0.399425	-0.408823	-0.26392	-0.541112	1.0075	-1.00386	0.585906	-0.849321	-0.566987	-0.14229
TNFAIP3	0.343755	0.759089	-1.1656	0.236509	0.034413	0.0925756	-0.0210419	0.162901	0.720014	-1.3335	0.303124	0.217958	-0.22438	-0.278079	0.349046	0.122762	-0.166872	-1.65273	-1.07847	3.46428	0.845516	0.42152	0.126258	-0.0772199	-0.294996	-0.120269	-0.130801	-0.187379	-0.548038	-0.0297129	-0.371675	0.517605	-0.267003	-0.214339	-0.26157	0.0294284	-0.110695	0.0472875	-0.13727	-0.246594	0.0333157	0.14708	0.134969	0.365529	0.338763	0.478896	-0.0382947	-0.45777	-0.376042	0.118807	-0.237631	0.0613786	-0.25316	0.135835	-0.150842	-1.15767	-1.0996	0.913014	0.518674	-0.46306	0.00854996	-0.210563	0.492464	0.504919	0.298205	-0.13823	0.481322	0.30319	-0.633472	0.639737	-0.121964	-0.0750343	-0.162794	0.325508	-0.368013	-0.0968194	-0.65118	-0.0551699	0.64018	-0.104365	-0.335865	-0.325154	0.0739851	-0.839549	0.35474	-0.0211185	0.179336	0.448393	0.240032	-0.0596228	-0.182645	0.251363	0.681263	-0.379663	-0.19544	1.20274	-0.0111495	-0.289968	0.345039	-0.150448	-0.316845	0.44539	0.30793
TNKS	0.101521	0.125658	2.15896	-0.101007	0.20806	-0.395387	-0.28401	-0.26512	-0.494691	-0.225489	0.380554	-0.168686	0.211431	-0.200729	0.285788	-0.0207124	0.0260118	1.86447	1.05302	-1.10608	1.67361	-0.26591	-0.176352	0.232669	0.114203	-0.265241	-0.0136558	0.216468	1.01149	-0.235384	0.390245	0.0519759	0.157068	0.305227	0.096263	0.239796	-0.340342	0.103661	0.00843479	-0.502339	-0.00866015	-0.225083	-0.337707	-0.312428	-0.123147	0.118833	0.0934739	-0.376672	0.45541	0.0117875	0.908333	0.335784	0.147576	-0.289035	0.236428	0.186795	-1.30537	0.231396	-0.146786	0.489446	-0.198904	2.58183	-0.479638	0.00757329	-0.0349795	1.19468	-0.624348	0.00332032	-0.0408387	0.721384	-0.0378847	-0.751991	0.0326049	0.046338	-0.431468	-0.22406	-1.15332	-0.434785	-0.194021	-0.0158288	0.604963	-0.449077	-0.511447	-0.938728	-2.75056	0.410288	-0.0549878	0.171595	1.24481	1.17619	0.216749	-0.0688222	-0.203164	0.223971	-0.192559	1.53204	-0.112407	-0.348232	0.98075	0.431902	-0.219273	0.826732	-0.0323388
TNPO1	0.0398287	1.00646	0.347436	0.100307	-0.0262371	0.149994	-0.074059	-0.296654	-0.471201	0.114855	-0.0932442	0.033954	0.80694	-0.0619865	0.294396	0.105593	0.0933861	0.538762	0.921112	-0.525795	0.207759	0.0702845	0.273034	-0.088519	-0.292131	-0.153144	0.00876734	-0.0540102	1.07686	0.249461	-0.0140428	0.71508	0.147981	0.563263	-0.405045	-0.140156	0.257405	0.527166	0.0863212	-0.206609	0.0625026	0.107375	0.259106	-0.0228485	-0.224738	-0.656395	0.443893	0.151745	0.298334	-0.132075	0.192618	-0.211971	0.842878	-0.0168824	-0.200661	-0.129082	0.465896	-0.134152	0.092324	1.00466	-0.0756596	-0.0472143	0.0694771	-0.0947928	-0.0187356	0.677142	0.604899	0.141513	-0.355934	0.476264	0.203054	0.41853	-0.0507744	-0.112946	0.962324	0.551524	0.0522585	-0.00473312	-0.213491	0.180042	-0.0943927	0.282738	-0.175257	0.603616	0.461763	0.200155	-0.00321819	-0.028414	0.704948	0.488046	-0.149254	-0.318436	0.108968	0.133377	0.0541629	0.548796	-0.061212	0.893956	0.860149	0.183003	-0.163114	0.5761	-0.0376974
TNRC6A	-0.128832	-0.237307	0.31112	0.0661896	0.0429102	0.356022	0.061683	0.016129	1.00031	-0.85645	0.583316	-0.290173	0.880651	0.235642	-0.290108	0.0910118	0.457519	-0.568994	-0.961311	1.73995	-0.20491	0.258834	0.14308	-0.456659	0.0757598	0.863329	0.12321	-0.162212	0.917971	0.128648	-0.974904	-1.25685	0.03828	-0.43	0.108762	-0.207362	-1.49544	0.12872	-0.691709	0.0880721	-0.0356244	-0.0278895	-0.14209	0.243727	-0.303587	-0.124066	0.133526	-0.515344	-0.161853	-0.245013	0.267125	-0.131184	0.215963	-0.20002	0.721935	0.334871	-0.133052	-0.0213243	0.271013	0.60485	0.308402	-1.41467	0.0338461	-0.344942	0.136919	-1.2515	-0.381139	0.225743	0.0642791	0.767804	-0.00503588	0.611848	0.386963	0.601359	0.629726	-0.275481	-0.0739945	0.327222	0.255678	-0.145147	-0.111652	0.839249	0.129128	0.332826	-0.312505	0.0767874	0.37579	-0.229807	-0.179469	-1.65401	0.35578	0.0491988	0.437567	-0.0699723	0.324553	-2.68458	0.430968	0.349309	0.604702	-0.5933	-0.0761716	-1.60377	0.362236
TOE1	0.226019	-0.19914	0.130427	0.20331	0.129946	-0.582041	-0.0645573	-0.186297	-0.0566823	-1.20342	-0.00634931	-0.162191	-0.556984	-0.013492	-0.00986152	-0.230782	-0.0194686	-0.534785	0.374339	-1.18192	-0.0572536	0.25716	0.072446	0.508504	-0.187307	0.145538	-0.0424495	0.476904	-0.278871	0.0286565	0.034256	-0.182122	0.189928	-0.113689	0.26686	-0.0834098	-0.533385	-0.399559	0.0496759	0.489808	-0.122013	-0.240393	-0.0242823	0.0547497	-0.233704	-0.179838	0.283068	-0.0412392	0.0593221	0.0685181	0.19143	0.488247	-0.16638	-0.145947	0.320592	-0.160915	-0.377828	0.523829	-0.0806468	0.956864	-0.0798543	-0.702626	-0.22422	0.0169279	-0.312945	-0.137889	-0.0393776	0.47582	-0.8009	1.16236	-0.410539	0.287933	-0.0246489	0.0286675	0.646334	-0.491879	-0.136699	-0.237902	0.214205	-0.194647	-0.0397401	0.61675	0.101658	0.21217	0.0762108	-0.288157	0.0529377	0.26246	-1.07706	-0.0126156	0.269952	0.210414	0.180243	-0.285841	-0.282672	-1.04899	-0.404258	0.151012	-0.657089	-0.35212	0.0784278	-0.628534	-0.0848584
TOMM34	0.317634	0.983178	0.142911	0.105535	-0.133104	0.00437728	-0.0450382	-0.117191	-0.209327	0.301019	-0.093266	-0.0938337	0.239901	-0.0342976	0.0889937	-0.115248	0.0753477	0.0340579	0.0555681	-0.567245	0.440274	-0.0968939	0.619735	0.378415	-0.463862	-0.0765659	0.27991	0.223646	1.20476	-0.147945	-0.311721	0.432212	-0.264716	0.497816	0.011067	0.666291	0.394157	-0.0233632	0.442839	0.542599	-0.198591	0.0272709	-0.173465	-0.0630502	-0.257248	0.331088	-0.0677821	-0.0387379	0.193381	0.0162967	0.379002	0.280471	0.147824	-0.366396	0.157636	0.0290373	0.055168	0.187084	-0.0352117	1.24771	-0.104923	0.000108668	-0.190266	0.123066	0.122319	0.193083	0.683964	-0.152789	0.177038	0.150699	-0.2937	-0.0266292	0.0408192	0.0374296	-0.424894	0.312776	0.209219	0.17954	0.224271	0.263966	0.207868	0.703472	0.00056491	0.22308	0.345909	-0.320127	-0.12582	-0.480376	0.918883	0.36093	-0.203134	-0.111997	-0.4051	0.0445492	0.899549	1.76127	0.31003	0.364932	0.771653	-0.0709629	0.132099	0.523658	0.130107
TOMM70A	-0.000369277	-0.355842	-0.571305	-0.486152	-0.0259494	0.0222399	-0.272403	0.0182065	-0.312159	-0.451786	-0.0760493	0.00187354	-0.730567	-0.27954	-0.185367	-0.257114	-0.0529288	-0.649863	-0.396553	-0.338942	-0.719659	-0.516224	0.294631	0.2844	0.529035	-0.00217042	-0.0554732	-0.147944	-0.198385	-0.41019	-0.108909	-0.0878684	0.0474832	-0.231959	-0.139087	-0.151038	-0.483024	-0.0529217	0.316673	0.621312	-0.20468	-0.289752	0.107138	-0.108959	-0.00571048	0.343845	0.219623	0.238611	-0.214524	0.133642	0.700439	0.106223	0.539417	-0.0800056	0.512865	-0.0792889	-0.370634	0.912591	-0.280343	-0.670876	0.471655	-0.356512	0.234378	-0.333399	-0.012058	-0.445837	-0.993612	0.383938	0.707769	0.0546515	-0.266055	-0.196767	-0.0709249	-0.144217	-0.327586	0.0113197	-0.0548734	0.476998	-0.0679072	0.40593	-0.326897	-0.315292	0.722606	-0.255825	-0.0589318	-0.411138	0.321087	-0.364337	-1.04693	-0.0969169	-0.107276	0.111245	-0.337423	-0.35476	0.090849	-0.219127	-0.0947731	-0.198388	-0.563142	-0.23419	0.529596	-0.648582	-0.304517
TOP2B	0.50199	-0.166596	0.969118	0.112328	0.509769	-0.2052	0.178939	-0.0773	-0.298786	-0.530383	0.105056	-0.0561326	-0.0424502	-0.233631	-0.177021	0.0712	-0.265122	-0.261015	0.242781	-0.727677	-0.936434	-0.311443	-0.342887	-0.194179	0.0413265	-0.258273	0.199228	0.159663	-0.0479159	0.144761	0.307699	0.397082	0.62805	-0.463194	-0.360901	0.434799	-0.172929	-0.20009	0.0490696	0.392012	-0.378136	0.194362	0.115156	0.0960191	0.0122044	-0.0544999	-0.313217	0.00497133	-0.563284	0.266965	-0.75895	0.381754	0.279768	0.219533	0.159795	-0.139011	0.338224	0.0228365	0.125164	0.690251	0.293052	-0.301792	-0.0333562	0.132205	0.232067	-0.52297	0.179664	-0.0257177	-0.944934	-0.0556684	0.274459	-0.372127	-0.280872	0.18443	-0.305248	-0.00369883	-0.340615	0.186075	0.29888	-0.290499	-0.00391698	0.157666	0.443713	-0.0887704	1.12137	0.00928954	-0.199133	-0.259975	-0.516155	-0.0965006	0.0978744	0.0882609	-0.0580025	-0.0844941	0.676199	-0.202569	0.0532541	0.270958	-0.0671726	-0.0626394	0.982696	-0.387432	-0.0843716
TOP3A	-0.295882	1.03432	0.274799	0.346949	-0.060198	0.0437893	-0.133474	-0.300341	0.188916	-0.276512	0.289174	-0.136322	-0.692562	0.489707	-0.207924	-0.110214	0.168945	-0.681903	-0.549934	-0.501443	0.140227	0.707665	0.0580714	0.211533	-0.0476004	-1.16727	-0.0795445	-0.0791797	0.813567	-0.156039	0.422217	0.574768	-0.167038	-0.0433772	0.415339	-0.230308	0.0651293	0.105386	-0.0764375	0.178492	-0.0986089	-0.216235	-0.299926	0.0831043	0.0385731	0.140863	-0.131781	-0.636408	-0.0523639	-0.233091	0.36231	0.328715	-0.639611	-0.372704	0.0269405	-0.582464	0.428489	0.152804	-0.256835	0.458364	-0.034283	0.122	-0.248575	-0.220852	-0.203363	-0.390722	-2.20558	0.1965	-0.208436	-0.310995	0.280026	0.6282	0.0216745	0.0346649	0.862424	-1.15016	-0.0141153	-0.00172447	0.287376	0.381799	-0.272739	0.184675	0.0860491	0.14008	-0.357752	0.150407	-0.0247329	0.260334	-0.286938	0.28257	0.0775667	0.0208026	-0.169735	0.548623	0.113922	0.43883	-0.15888	-0.00488605	-0.784139	0.161552	0.222672	-0.127721	-0.0417953
TOX4	0.129473	-0.0986134	0.789467	0.0402823	0.0808871	-0.0783021	-0.121055	0.151359	-0.402349	-0.0506569	0.263212	-0.0717602	0.62237	-0.165407	0.0323493	0.00805725	0.38128	0.469161	0.180661	-0.513194	-0.36918	0.0847361	-0.183724	0.218807	0.170001	-0.0878822	0.286113	0.145557	0.070827	0.248516	0.380276	0.710486	0.0147312	0.725952	8.16314e-05	-0.256644	0.232394	-0.0285117	-0.0960751	0.124948	-0.153236	-0.0951176	-0.398568	0.169488	-0.068353	0.0746557	0.957336	-0.11933	0.0118621	0.079237	-0.0100947	0.723223	0.0323128	0.0379836	0.00220189	0.0912764	0.241903	-0.0437428	-0.236211	-0.0289251	0.210029	-0.390688	0.116152	0.204729	-0.366425	-0.247453	0.00714245	0.118051	-0.520595	0.701542	-0.0608848	0.493294	-0.0167655	-0.175488	0.958136	0.000699174	0.00141032	-0.195118	0.154263	0.400883	0.501465	0.0596881	-0.0910423	1.48181	0.480918	0.0341669	0.188668	-0.0661727	-0.172133	1.12802	0.272317	-0.0739516	0.197953	0.341892	0.215712	1.07226	-0.0218837	0.057558	0.0182323	-0.17682	0.0334742	0.87655	0.274557
TP53	0.82256	-1.97222	0.179125	-1.26885	0.16603	-0.753009	-0.171187	-0.129707	0.257412	0.847332	-0.432947	-0.566179	-0.301831	-0.767597	-0.305167	-1.32007	-0.0373211	-0.121304	-1.01861	-0.689065	-0.998318	1.24758	-0.33986	-0.568233	0.260803	0.245835	-1.08534	0.324289	-0.146541	-0.738221	-0.458656	0.233701	-0.609685	-1.32121	1.22046	-0.706343	-0.639794	-0.718107	-1.27652	0.0300467	-0.467511	-0.408574	-0.765183	-0.0441632	-0.409365	-1.05749	-1.14599	-0.973909	-0.659121	-0.428425	-0.363403	-0.948595	-1.10954	-1.05058	-0.120266	-0.720185	-1.09968	0.509139	-0.99149	-0.921888	-0.359972	0.0350118	0.802749	1.198	-1.00286	-1.58469	-0.408829	-1.01285	-0.572337	-0.998198	-0.884191	-0.229936	-0.681195	-0.330437	-1.16347	-1.7946	-0.595315	-0.102705	-1.76284	-0.45198	-0.494661	-1.2609	1.52637	1.1325	0.56452	-1.29434	-0.915807	-0.181347	-0.659135	1.08483	-1.34557	0.402574	1.21365	-1.3077	-1.08832	0.144162	0.68777	-2.06815	-0.892496	-1.33937	1.13097	-0.197918	-0.124993
TP53BP1	0.0586232	-0.419721	-0.017715	-0.333323	-0.360721	-0.0178435	0.279752	-0.191338	-0.446163	-0.324293	0.233724	0.252427	-0.143192	0.114491	0.00830059	0.176698	0.225947	-0.124245	0.160734	-0.469107	-0.017559	0.423227	-0.314917	0.115994	-0.308488	-0.0180029	-0.201918	0.178839	-0.0565436	0.524862	0.196079	-0.0283828	0.184931	0.185603	-0.564634	-0.0955626	-0.281548	-0.0946241	-0.495328	0.446829	-0.382836	0.125599	0.329135	-0.107106	0.106991	-0.119851	-0.00167442	0.583008	0.0687145	0.00735424	0.151244	0.19351	0.557121	0.155295	0.100042	-0.19091	-0.531234	-0.499416	0.110409	-0.226944	0.369251	0.660119	-0.289936	-0.0837007	0.0682902	-0.215276	-0.424288	-0.261617	-0.0149421	-0.0665252	-0.148253	0.0373392	0.153339	-0.0902389	0.479076	0.164491	-0.191952	0.152628	-0.361923	0.0152878	-0.0167433	0.260631	-0.316313	0.120607	0.484462	-0.040446	-0.322554	-0.301034	-0.0448922	0.240533	-0.0502408	0.0435422	-0.228322	-0.257871	0.150446	-0.224124	-0.335056	1.05612	-0.344315	0.0956455	-0.389792	-0.2783	0.0152993
TPR	0.292367	-0.797575	-0.884991	-0.0499944	0.0170175	-0.46868	0.0173353	0.119135	-0.0102962	-0.721491	0.0141935	-0.185952	-0.481792	-0.0300072	-0.3202	0.0554204	-0.06079	-0.785316	-0.348729	-0.277323	-0.762219	0.393282	0.0746226	0.0312272	-0.156358	-0.0226666	0.0705851	0.206451	-0.549324	0.3124	-0.252087	-0.578499	0.137885	0.0705621	-0.114427	0.0198484	-0.370412	0.223751	0.243678	0.186677	-0.36194	0.0749602	0.0154002	-0.15788	-0.0968278	-0.125137	-0.223889	0.318189	-0.05087	0.0445315	-0.251788	0.0766844	0.486178	0.151525	-0.0259405	-0.386588	-1.03488	0.0832975	-0.165085	-0.632713	0.195324	-0.0613955	0.146131	-0.244576	0.115294	-0.667428	-0.610397	-0.233991	-0.143682	-0.281962	0.0638679	-0.198935	-0.0904651	-0.128262	-0.768608	-0.873359	-0.631075	-0.0374163	-0.0347333	-0.462335	-0.187102	-0.245299	0.151824	-0.54205	-0.860376	-0.0911423	0.0769969	-0.00456936	-0.683388	-0.446116	0.100346	-0.049813	0.243579	-0.334294	0.0567055	-0.679216	-0.191716	-0.548194	-0.894236	-0.191365	0.462731	-0.681006	0.14654
